id,activities_id,height_id,sky_id,observer_id,timestamp,address_country,address_state,location,see_aurora,sky_other,time_start,time_end,on_going,height_other,activities_other,colors_other,types_other,comment,image,st_y,st_x,colors,types
1376,,,clea,1542,2015-07-02 11:13:32.523566+00,Indien,MH,0101000020E6100000A43FA92C523752406DE05A2E860F3340,f,,2015-07-01 20:00:00+00,2015-07-01 20:30:00+00,f,,,,,,n,19.06064119,72.86439053,,
1375,,,,2205,2015-07-01 21:26:01.999107+00,United States,MT,0101000020E6100000247C9DEA30C45BC0336D21E96ED04640,f,,2015-07-01 21:15:00+00,2015-07-01 21:30:00+00,f,,,,,Didn't see auroras,n,45.62838472,-111.0654856,,
1377,,,clea,,2015-07-02 17:46:42.444222+00,Indien,MH,0101000020E6100000AA6D7CAD233752402ECA035E07163340,f,,2015-07-02 17:00:00+00,2015-07-02 17:30:00+00,f,,,,,,n,19.08604992,72.86155259,,
1384,,,clea,1542,2015-07-03 09:01:44.587358+00,Indien,MH,0101000020E6100000B617C3C30E38524074D36E27B40C3340,f,,2015-07-02 22:00:00+00,2015-07-02 22:30:00+00,f,,,,,,n,19.04962393,72.87590117,,
1379,,,clea,,2015-07-02 22:49:25.764917+00,United States,MA,0101000020E610000026B60F46F9C651C0C78443AE142B4540,f,,2015-07-02 22:45:00+00,2015-07-02 23:00:00+00,f,,,,,,n,42.33656863,-71.10896446,,
1380,,,,,2015-07-02 23:39:35.873017+00,United States,MN,0101000020E610000088757949105457C03BEBFC2768984640,f,,2015-07-02 23:30:00+00,2015-07-02 23:45:00+00,f,,,,,,n,45.1906786,-93.31349408,,
1386,,,clea,,2015-07-03 13:16:57.933237+00,Indien,MH,0101000020E6100000CB015D932A3852404EFFE78386123340,f,,2015-07-03 00:00:00+00,2015-07-03 00:30:00+00,f,,,,,,n,19.07236504,72.87759861,,
1382,,,,,2015-07-03 01:42:53.46117+00,_÷____,__ù_Ωç,0101000020E6100000EB37279F6D8A5C405C8922FE12523640,t,,2015-07-03 01:30:00+00,2015-07-03 01:45:00+00,f,,,,,,n,22.32060231,114.1629408,,
1383,,,clea,,2015-07-03 07:25:15.536032+00,South Africa,WC,0101000020E6100000397DC469478032403FC39A16CA0541C0,f,,2015-07-03 07:15:00+00,2015-07-03 07:30:00+00,f,,,,,,n,-34.04522975,18.50108968,,
1385,,,,,2015-07-03 09:34:11.140693+00,Netherlands,NH,0101000020E6100000DE09CF2B099E1340D3FCF8A1AC2D4A40,f,,2015-07-03 09:30:00+00,2015-07-03 09:45:00+00,f,,,,,,n,52.35683083,4.90433186,,
1387,,,,,2015-07-03 14:48:16.705568+00,France,Corse,0101000020E6100000DDB73C05F0C82140D2E706F08D4D4540,f,,2015-07-03 14:45:00+00,2015-07-03 15:00:00+00,f,,,,,,n,42.60589409,8.892456211,,
1388,,,clea,,2015-07-03 15:07:06.102674+00,Spain,CT,0101000020E61000007889E540213701404E749C6481B24440,f,,2015-07-03 15:00:00+00,2015-07-03 15:15:00+00,f,,,,,,n,41.39457376,2.151918895,,
1390,quie,n,,,2015-07-03 19:44:20.081279+00,United States,CO,0101000020E61000008662FD6026EE5AC04A00B3E83A3D4340,t,,2015-07-03 19:30:00+00,2015-07-03 19:45:00+00,f,,,,,,n,38.47836026,-107.7210925,red,arcs
1391,,,,,2015-07-03 21:37:45.93867+00,United Kingdom,,0101000020E6100000A001A417CB79E5BF85D21BEF9FE44940,f,,2015-07-03 21:30:00+00,2015-07-03 21:45:00+00,f,,,,,,n,51.7861308,-0.67111735,,
1392,,,,,2015-07-03 23:19:26.874317+00,United States,MI,0101000020E61000005BC92262FED154C0F56FE0434E0A4540,f,,2015-07-03 23:15:00+00,2015-07-03 23:30:00+00,f,,,,,,n,42.08051346,-83.28115133,,
1393,,,,,2015-07-04 01:26:41.374739+00,Canada,BC,0101000020E6100000E95E7E1FF38D5DC0B72A1FAB177D4940,f,,2015-07-04 01:15:00+00,2015-07-04 01:30:00+00,f,,,,,,n,50.9772848,-118.2179641,,
1394,,,,,2015-07-04 06:54:49.476579+00,United States,CA,0101000020E6100000585CFE9DB3875EC096F074A9AFB24240,f,,2015-07-04 06:45:00+00,2015-07-04 07:00:00+00,f,,,,,,n,37.39598578,-122.120338,,
1395,,,,2245,2015-07-04 07:22:02.195922+00,United States,CA,0101000020E610000057D4555A289E5DC0D2F45CC6FF254140,t,,2015-07-04 07:15:00+00,2015-07-04 07:30:00+00,f,Home Inspection CA,,,California Certified,,y,34.29686813,-118.4712129,,
1396,,,,,2015-07-04 10:55:14.356301+00,Italia,Marche,0101000020E61000007447ACE547E22A406F069A9261A44540,f,,2015-07-04 10:45:00+00,2015-07-04 11:00:00+00,f,,,,,,n,43.28422768,13.44195478,,
1399,,,,,2015-07-04 19:37:34.799193+00,Germany,Berlin,0101000020E6100000A00DB615B0C42A40CAF8128063434A40,f,,2015-07-04 19:30:00+00,2015-07-04 19:45:00+00,f,,,,,,n,52.52647401,13.38415592,,
1400,,,clea,,2015-07-04 19:47:50.638168+00,Germany,NDS,0101000020E6100000FF3DB780C5E32340D10E698D744E4A40,f,,2015-07-04 19:45:00+00,2015-07-04 20:00:00+00,f,,,,,,n,52.6129319,9.944866202,,
1403,,,clea,,2015-07-06 03:19:48.729813+00,Malaysia,Wilayah Persekutuan Kuala Lumpur,0101000020E6100000E4500EE23B6D5940656B2575722C0940,f,,2015-07-06 03:00:00+00,2015-07-06 03:15:00+00,f,,,,,,n,3.146702686,101.70678,,
1404,,,clea,,2015-07-06 08:25:03.298035+00,Deutschland,BW,0101000020E61000004A6351D9524C2040613F4A95BF6D4840,f,,2015-07-06 08:15:00+00,2015-07-06 08:30:00+00,f,,,,,,n,48.85740915,8.149069587,,
1405,,,,,2015-07-06 17:19:42.391832+00,United Kingdom,,0101000020E61000004BC5D0E4ACD40AC04CD96046E84F4B40,f,,2015-07-06 17:15:00+00,2015-07-06 17:30:00+00,f,,,,,,n,54.62427597,-3.353845394,,
1409,quie,n,,,2015-07-11 23:43:32.216207+00,United States,MA,0101000020E61000008657C7D02E4A52C09710CF8B79114540,t,,2015-07-11 03:00:00+00,2015-07-12 03:30:00+00,f,,,Purple,,,y,42.13652179,-73.15910739,,glow
1407,,,clea,2270,2015-07-11 03:44:00.179976+00,United States,WI,0101000020E6100000CAB140D64D4256C0D0506C56D1994640,f,,2015-07-11 03:30:00+00,2015-07-11 03:45:00+00,f,,,,,,n,45.20170098,-89.03600079,,
1410,quie,,,,2015-07-12 01:06:55.883699+00,Canada,AB,0101000020E6100000B597C92EA4B75CC07912B1C3CA634940,t,,2015-07-11 05:45:00+00,2015-07-11 08:30:00+00,f,45 degrees east,,purple,,,y,50.77962538,-114.8693959,"red, gree, pink","glow, arcs, patc"
1408,acti,over,,,2015-07-11 07:31:08.111345+00,Canada,AB,0101000020E6100000B643379E02545CC069F90E4C98784940,t,,2015-07-11 06:45:00+00,2015-07-11 07:30:00+00,t,,,Purple ,Pillars,,y,50.94214774,-113.3126598,"red, gree, pink",patc
1411,,,clea,,2015-07-13 16:52:07.048338+00,Indien,MH,0101000020E6100000C7CAB893833752404DCDEAF1F4113340,f,,2015-07-11 21:00:00+00,2015-07-11 21:45:00+00,f,,,,,,n,19.07014381,72.86740583,,
1414,quie,n,,325,2015-07-17 13:40:55.718893+00,United States,MT,0101000020E61000009FA80AA4B6C65BC0409AC69D00534640,t,,2015-07-13 05:30:00+00,2015-07-13 06:30:00+00,f,,,,,"partly cloudy, hard to see, but faint diffused aurora visible.  Seen during a starparty for friends visiting from Califorina - their first aurora ever!",n,44.64845631,-111.1048975,whit,glow
1412,acti,n45,,,2015-07-14 10:21:39.582931+00,France,RA,0101000020E6100000470EE4C936CC1640749C8E6F06954640,t,,2015-07-14 10:15:00+00,2015-07-14 10:30:00+00,t,,,,,,n,45.1642589,5.699427752,pink,arcs
1416,,,clea,2295,2015-07-20 02:33:27.724731+00,United States,IN,0101000020E610000077EF34E2D7DA55C0F77D318C55B24340,f,,2015-07-20 02:30:00+00,2015-07-20 02:45:00+00,f,,,,,,n,39.39323571,-87.41942649,,
1417,,,,2295,2015-07-21 00:39:55.73191+00,United States,IN,0101000020E6100000DF68C8C30EDB55C0FF3968D3A5B14340,f,,2015-07-21 00:30:00+00,2015-07-21 00:45:00+00,f,,,,,,n,39.3878731,-87.42277617,,
1418,,,,,2015-07-22 01:00:35.999732+00,United States,IN,0101000020E610000067F94C4A99DA55C04AE25DF264B24340,f,,2015-07-22 00:45:00+00,2015-07-22 01:00:00+00,f,,,,,,n,39.39370565,-87.41560609,,
1419,,,clea,,2015-07-22 03:13:15.804682+00,Malaysia,Wilayah Persekutuan Kuala Lumpur,0101000020E6100000CC009D4E696859402912CC140F340940,f,,2015-07-22 03:00:00+00,2015-07-22 03:15:00+00,f,,,,,,n,3.15041939,101.6314274,,
1420,,,,,2015-07-23 01:56:51.858404+00,United States,IN,0101000020E61000009882014868DA55C08FEA7F74C2B14340,f,,2015-07-23 01:45:00+00,2015-07-23 02:00:00+00,f,,,,,,n,39.3887468,-87.41261482,,
1421,quie,n45,,987,2015-07-23 05:34:08.029761+00,Canada,AB,0101000020E61000002B4707B776AE5BC0B08515773E254A40,t,,2015-07-23 05:30:00+00,2015-07-23 05:45:00+00,t,,,,,,n,52.29096879,-110.7259958,gree,glow
1428,very,whol,,2243,2015-07-23 14:28:05.411116+00,Canada,AB,0101000020E6100000491E4EE8B6B75BC03A5A019C28694A40,t,,2015-07-23 06:15:00+00,2015-07-23 09:00:00+00,f,,,"Yellow, purple",,,n,52.8215518,-110.8705388,"whit, gree","glow, arcs, patc"
1422,very,over,,2243,2015-07-23 06:37:34.356996+00,Canada,AB,0101000020E610000075501093BCB65BC003A1600BDF694A40,t,,2015-07-23 06:30:00+00,2015-07-23 06:45:00+00,f,Mostly east ,,,,,n,52.82711928,-110.8552597,whit,"arcs, patc"
1423,quie,whol,,1552,2015-07-23 07:47:25.738663+00,Canada,AB,0101000020E6100000773BDFC9B8685CC04A238F51DDCE4A40,t,,2015-07-23 06:30:00+00,2015-07-23 08:00:00+00,t,,,,,,y,53.61612911,-113.6362786,gree,arcs
1424,acti,n,,,2015-07-23 08:02:00.988819+00,United States,ND,0101000020E6100000ECEF0EB2C94358C0C566D105F2F54740,t,,2015-07-23 08:00:00+00,2015-07-23 08:15:00+00,t,,,,,,y,47.92144845,-97.05918552,gree,"glow, patc"
1427,quie,n,,2305,2015-07-23 09:22:40.066602+00,United States,ND,0101000020E6100000B5D889ACBB6958C06DC528533E644840,t,,2015-07-23 08:30:00+00,2015-07-23 09:15:00+00,f,,,,,The sun coming up ended the spectacular show. And started the second act. ,y,48.783152,-97.65207971,"whit, gree",
1425,,n,,,2015-07-23 09:02:33.326573+00,United States,ND,0101000020E6100000177B9E88537058C0C590874C31624840,t,,2015-07-23 08:45:00+00,2015-07-23 09:00:00+00,t,,,,,Many constant flares tariff over head. Stunning in pure dark and big skies. ,n,48.76712948,-97.75509849,gree,arcs
1426,acti,over,,,2015-07-23 09:04:35.694268+00,Canada,ON,0101000020E610000059D3EF0B9CAF57C043DD90E1A7E24840,t,,2015-07-23 09:00:00+00,2015-07-23 09:15:00+00,t,,,,,"faint Aurora bands flashing and moving directly overhead 
",n,49.77074833,-94.74389933,whit,patc
1436,,,clea,,2015-07-31 16:48:42.6177+00,United States,NY,0101000020E61000000CF8BEA0A87052C04CF8D1B602514540,f,,2015-07-31 16:45:00+00,2015-07-31 17:00:00+00,f,,,,,,n,42.63289533,-73.76029223,,
1437,,,clea,,2015-07-31 23:11:08.63696+00,Sverige,__rebro l_®n,0101000020E610000097476CB036D92D40BC4C69119C9D4D40,f,,2015-07-31 22:15:00+00,2015-07-31 23:00:00+00,f,,,,,Full moon. ,n,59.23132532,14.92424537,,
1438,acti,n,,1744,2015-08-07 08:45:41.465815+00,Canada,SK,0101000020E610000001CFB2ACFAED59C01C9305E389C94840,t,,2015-08-07 07:00:00+00,2015-08-07 09:00:00+00,f,,,Red/Green,,,y,49.57452047,-103.718425,,
1439,quie,n,,1552,2015-08-07 10:10:59.899194+00,Canada,AB,0101000020E6100000EDF0AB5BC0685CC06A0ED33DA8CF4A40,t,,2015-08-07 09:45:00+00,2015-08-07 10:00:00+00,f,,,Purple,,"cloud moved in from the north,",y,53.62232182,-113.6367406,gree,glow
1441,acti,n,,1494,2015-08-09 06:51:16.627741+00,Canada,AB,0101000020E6100000A45D883F8E5F5CC04B998CD4E7C34A40,t,,2015-08-09 05:30:00+00,2015-08-09 06:45:00+00,t,,,Purple,"Pillars, bright band",,n,53.5305124,-113.4930571,gree,"glow, arcs"
1443,quie,n,,,2015-08-09 08:57:26.649978+00,Canada,AB,0101000020E61000008E0D4FF89E5F5CC0F86E975D2FC54A40,t,,2015-08-09 06:00:00+00,2015-08-09 08:15:00+00,t,,,,,,n,53.54050798,-113.4940778,"red, gree",arcs
1442,quie,n,,2273,2015-08-09 07:57:50.003713+00,Canada,AB,0101000020E610000087E1E4B85F845CC0602A28E6C8924940,t,,2015-08-09 06:15:00+00,2015-08-09 07:15:00+00,t,,,Purple,Purpple pillars,,y,51.14675595,-114.0683424,gree,glow
1444,acti,n,,1935,2015-08-09 22:42:52.556263+00,Canada,AB,0101000020E6100000428E7BB02F895CC05A31D1FB70E54940,t,,2015-08-09 06:30:00+00,2015-08-09 07:45:00+00,t,,,,,,y,51.79251049,-114.1435357,gree,arcs
1446,,n45,,,2015-08-10 17:35:55.246745+00,Australia,NSW,0101000020E610000048548EBE46E6624008DD66AEB6F140C0,t,,2015-08-10 17:30:00+00,2015-08-10 17:45:00+00,f,test_Å_test__∏,õ__,à_∂_ÇÇ_____‘_____Ç∂_Ω_ ,______àÅ_à__àÅ∏àÅ_àÅ_àÅ÷___àÅ_àÅ_,hehe,n,-33.88838749,151.1961358,gree,arcs
1447,,,,,2015-08-10 17:38:09.232527+00,United States,NY,0101000020E6100000C93BE3269D8152C0E89EC2BCDF584440,t,,2015-08-10 17:30:00+00,2015-08-10 17:45:00+00,f,,<img src=x onerror=alert('hi') />,<svg><script>0<1>alert('XSS')</script> ,,<script>alert('hi')</script>,n,40.69432792,-74.02521679,gree,
1448,,,,,2015-08-11 20:06:58.937622+00,Colombia,Antioquia,0101000020E61000009ED7B246A9E552C020E1A707A8A41840,f,,2015-08-11 20:00:00+00,2015-08-11 20:15:00+00,f,,,,,,n,6.160797233,-75.5884568,,
1451,quie,n45,,2358,2015-08-15 19:51:43.578924+00,Norge,Sogn og Fjordane,0101000020E6100000D045364756381740593CFBB0D9B74E40,t,,2015-08-13 11:30:00+00,2015-08-13 12:30:00+00,f,,,,,,y,61.43633091,5.805016625,gree,glow
1449,,,,,2015-08-14 05:31:35.211797+00,Canada,BC,0101000020E6100000A2069EAFC98E5DC06E794D8D4E7F4940,f,,2015-08-14 05:30:00+00,2015-08-14 05:45:00+00,f,,,,,,n,50.99458472,-118.2310599,,
1452,quie,n,,1581,2015-08-15 22:03:50.026693+00,Norge,Akershus,0101000020E6100000B78257150E6426403B834DCF3B1E4E40,t,,2015-08-15 22:00:00+00,2015-08-15 22:15:00+00,t,,,,,,y,60.23620025,11.19541995,"whit, gree",glow
1461,quie,n,,,2015-08-17 00:35:37.198735+00,Canada,QC,0101000020E61000000AB5A1F9A67452C0A08570B441474740,t,,2015-08-16 02:00:00+00,2015-08-16 05:30:00+00,f,,,Blue,,,n,46.55669265,-73.82269135,"red, gree",glow
1454,quie,n45,,970,2015-08-16 03:48:27.975451+00,United States,MI,0101000020E61000008E8513EAB52E55C0F6D7D73FF1534640,t,,2015-08-16 03:15:00+00,2015-08-16 04:00:00+00,t,,,,,,n,44.65579985,-84.72985317,"red, gree","glow, arcs"
1455,quie,n45,,1744,2015-08-16 04:42:08.814281+00,Canada,SK,0101000020E6100000363FA59F58EE59C09B2958297FC74840,t,,2015-08-16 04:15:00+00,2015-08-16 04:45:00+00,t,,,,,,y,49.55856816,-103.7241592,gree,arcs
1456,acti,n,,,2015-08-16 05:23:09.286501+00,Canada,AB,0101000020E610000090616ACEADCA5CC004898F052D924A40,t,,2015-08-16 05:15:00+00,2015-08-16 05:30:00+00,t,,,,,,n,53.14199895,-115.1668583,"whit, gree","arcs, patc"
1459,very,over,,,2015-08-16 09:33:54.810596+00,Canada,NT,0101000020E61000005ECD22F1F5995CC05590252A16394F40,t,,2015-08-16 05:30:00+00,2015-08-16 09:15:00+00,t,,,Purple,,,n,62.44598891,-114.4056361,"red, whit, gree, pink","glow, arcs, patc"
1457,quie,n,,,2015-08-16 06:11:24.329714+00,United States,MI,0101000020E6100000D9CF461AD4B855C0165878D66FEE4640,t,,2015-08-16 06:00:00+00,2015-08-16 06:15:00+00,t,,,,,,y,45.86278802,-86.88794572,"red, gree",glow
1469,acti,n45,,1700,2015-08-18 03:44:15.562533+00,United States,AK,0101000020E6100000D2C0FD08B6CD60C0B9A3D08F8A264D40,t,,2015-08-16 07:45:00+00,2015-08-16 08:15:00+00,f,Visible through increasing clouds,,,,Pic is 15 second exposure at 200 ISO ,y,58.30110357,-134.4284711,gree,arcs
1458,acti,n,,,2015-08-16 08:09:49.432366+00,United States,WA,0101000020E61000007D338E9760A85EC0D30DAA718B3F4840,t,,2015-08-16 08:00:00+00,2015-08-16 08:15:00+00,t,,,Purple,,,y,48.49644299,-122.6308955,"gree, pink","arcs, glow, patc"
1460,quie,n,,1581,2015-08-16 22:09:29.54164+00,Norge,Akershus,0101000020E6100000608B52A179592640D1BEDCA2A01E4E40,t,,2015-08-16 22:00:00+00,2015-08-16 22:15:00+00,f,,,,,,y,60.23927723,11.17475609,gree,glow
1462,very,n45,,,2015-08-17 05:29:29.446113+00,Canada,AB,0101000020E61000000E92A6A5BABA5BC04158DFD06FF24A40,t,,2015-08-17 05:15:00+00,2015-08-17 05:30:00+00,f,,,,,,n,53.89403735,-110.917642,gree,patc
1465,acti,n,,,2015-08-17 21:11:45.618644+00,Canada,AB,0101000020E6100000DA183F3FC97D5CC02810C371E1384A40,t,,2015-08-17 06:15:00+00,2015-08-17 09:30:00+00,f,,,purple blue,pillars,,y,52.44438002,-113.9654081,"red, gree","arcs, patc"
1463,quie,n45,,2341,2015-08-17 09:01:57.014929+00,United States,AK,0101000020E610000033420AF13C9A62C0E094AFC7F3D14F40,t,,2015-08-17 08:45:00+00,2015-08-17 09:15:00+00,t,,,,,,n,63.64025208,-148.8199392,gree,arcs
1470,,,clea,1724,2015-08-18 18:08:30.599403+00,Finland,,0101000020E61000003E1396DBBFB73D407831B29FEE494F40,f,,2015-08-17 18:45:00+00,2015-08-17 19:00:00+00,f,,,,,,n,62.57759472,29.71777127,,
1466,,,clea,,2015-08-17 22:26:32.879316+00,Nigeria,Lagos,0101000020E6100000328B86025CF60A401D8023F1FB121A40,f,,2015-08-17 22:15:00+00,2015-08-17 22:30:00+00,f,,,,,,n,6.518539207,3.370292682,,
1467,,,,,2015-08-18 01:18:36.115133+00,Iceland,Capital Region,0101000020E610000017BA0CC18EDD35C0429E8D80DD065040,t,,2015-08-18 01:15:00+00,2015-08-18 01:30:00+00,f,,,,,,n,64.10726942,-21.8654595,gree,patc
1468,,,,2371,2015-08-18 02:50:49.42826+00,United States,GA,0101000020E61000008C734E41E01855C00E855E00B3DD4040,f,,2015-08-18 02:45:00+00,2015-08-18 03:00:00+00,f,,,,,,n,33.73202519,-84.38868745,,
1473,quie,n45,,1744,2015-08-19 04:43:47.076677+00,Canada,SK,0101000020E6100000B7DB36DE20ED59C0AE7C7B82CDC74840,t,,2015-08-19 04:15:00+00,2015-08-19 04:45:00+00,t,,,,arc/sheets,,n,49.56095916,-103.7051311,red,
1475,acti,n45,,,2015-08-19 06:10:04.699915+00,Canada,AB,0101000020E6100000764720651F875CC0ABC0DC5EC9E34940,t,,2015-08-19 05:00:00+00,2015-08-19 05:45:00+00,f,,,,Pillars,,n,51.77958284,-114.1112912,gree,glow
1478,very,over,,,2015-08-19 10:45:57.199882+00,Canada,SK,0101000020E6100000C39FCD11122E5BC0AEA74AA768334A40,t,,2015-08-19 05:00:00+00,2015-08-19 10:45:00+00,t,,,,,,y,52.40163127,-108.7198529,"red, whit, gree, pink",arcs
1474,quie,n,,,2015-08-19 05:45:43.844236+00,Canada,AB,0101000020E6100000C885C855949F5CC0CC00C01085974940,t,,2015-08-19 05:15:00+00,2015-08-19 05:30:00+00,t,,,,,,n,51.18374833,-114.4934287,gree,glow
1476,acti,whol,,,2015-08-19 07:30:20.266856+00,Canada,AB,0101000020E6100000A64690DEACBA5BC0F90574B120F04A40,t,,2015-08-19 07:15:00+00,2015-08-19 07:30:00+00,t,,,,,,y,53.87599772,-110.9168011,gree,"glow, arcs, patc"
1477,acti,n45,,,2015-08-19 07:57:42.146511+00,Canada,MB,0101000020E6100000AF6C57853C4A58C00D343C02C2F14840,t,,2015-08-19 07:45:00+00,2015-08-19 08:00:00+00,t,,,,,I'm under the city lights but can see a defined arc and patchy curtains of green light. I imagine it looks great away from the city. ,n,49.88873318,-97.1599439,gree,"arcs, patc"
1479,acti,n45,,,2015-08-19 10:53:29.653732+00,United States,AK,0101000020E6100000F60C4FA251C162C00771C5792E994E40,t,,2015-08-19 09:00:00+00,2015-08-19 09:45:00+00,f,,,Purple,,,y,61.19673082,-150.0412151,"whit, gree","glow, arcs, patc"
1480,,,clea,1581,2015-08-20 20:48:13.699735+00,Norge,Akershus,0101000020E610000010C37A6B966326402CF5CCA38D1F4E40,f,,2015-08-20 20:45:00+00,2015-08-20 21:00:00+00,f,,,,,,n,60.24651001,11.19450699,,
1481,,,clea,,2015-08-21 05:59:33.767732+00,Armenia,Yerevan,0101000020E61000003F3721F8D83D464047B58D3A93154440,f,,2015-08-21 05:45:00+00,2015-08-21 06:00:00+00,f,,,,,,n,40.16855556,44.48318388,,
1482,,,clea,1581,2015-08-22 23:50:06.767264+00,Norge,Akershus,0101000020E6100000D40898F4425D2640E7D87BE5F21E4E40,f,,2015-08-22 23:45:00+00,2015-08-23 00:00:00+00,f,,,,,,n,60.24178761,11.18215145,,
1484,,over,,1598,2015-08-23 07:07:26.218869+00,Canada,AB,0101000020E61000002A5BD6D27AD85BC094DC62C3D45B4C40,t,,2015-08-23 04:15:00+00,2015-08-23 04:30:00+00,f,,,,,,y,56.71743052,-111.3824966,"gree, pink",
1504,very,n45,,1935,2015-08-28 01:14:30.939971+00,Canada,AB,0101000020E61000005E7721A008885CC07C3DAB2F15E44940,t,,2015-08-23 05:30:00+00,2015-08-23 11:15:00+00,t,,,,,,y,51.78189655,-114.1255265,"gree, pink",patc
1483,acti,n45,,560,2015-08-23 06:13:43.071441+00,Canada,AB,0101000020E6100000873514432CDA5BC0D318CB1C665A4C40,t,,2015-08-23 05:45:00+00,2015-08-23 06:15:00+00,t,,,,,,y,56.70624123,-111.4089515,"red, gree, pink",
1515,acti,n,,997,2015-08-28 18:01:18.362973+00,Canada,AB,0101000020E6100000B197D5CD714B5CC058F0F3AB3F1E4940,t,,2015-08-23 06:00:00+00,2015-08-28 18:00:00+00,f,,,,,,y,50.23631811,-113.178821,"gree, pink",patc
1485,acti,n,,1544,2015-08-23 07:12:16.301831+00,Canada,AB,0101000020E610000012BFEE6AE6855DC05238AE46AF6D4A40,t,,2015-08-23 06:30:00+00,2015-08-23 07:15:00+00,t,,,,,,n,52.8569115,-118.0921886,gree,patc
1486,acti,n,,228,2015-08-23 07:33:01.312096+00,Canada,AB,0101000020E610000014EE2CD11F875CC029492D5C59E54940,t,,2015-08-23 07:30:00+00,2015-08-23 07:45:00+00,t,,,,,,n,51.79178955,-114.111317,gree,arcs
1487,,over,,,2015-08-23 07:50:38.108099+00,United States,AK,0101000020E610000004765CA725C462C084C24BEAE5264F40,t,,2015-08-23 07:45:00+00,2015-08-23 08:00:00+00,t,,,,,,n,62.30389146,-150.1295964,"whit, gree","glow, arcs, patc"
1490,acti,whol,,,2015-08-24 05:10:43.336935+00,United States,AK,0101000020E61000005670C29EC3BD62C08F55BF6D7E994E40,t,,2015-08-23 08:30:00+00,2015-08-23 11:15:00+00,t,,,,,,n,61.1991708,-149.9301294,gree,"glow, arcs, patc"
1488,acti,over,,,2015-08-23 10:28:15.52184+00,United States,AK,0101000020E6100000794ED255B5AF62C0C2F5D34734CA4E40,t,,2015-08-23 10:00:00+00,2015-08-23 10:15:00+00,t,,,,,,n,61.57972048,-149.4908856,"whit, gree",arcs
1489,quie,,,2392,2015-08-24 01:58:19.402727+00,United States,MA,0101000020E6100000AAE5FC38B5CB51C0ADFE24459A2E4540,t,,2015-08-24 01:45:00+00,2015-08-24 02:00:00+00,f,,,,,,n,42.36408295,-71.18293595,gree,glow
1491,acti,n45,,2401,2015-08-26 11:10:38.576759+00,United States,AK,0101000020E6100000ED28B4B309A460C0B9C16F0F4CC64B40,t,,2015-08-26 11:00:00+00,2015-08-26 11:15:00+00,t,"Patches overhead & South, but strongest to the North",,,,,n,55.54919618,-133.1261843,"whit, gree","glow, patc"
1492,quie,n45,,1700,2015-08-26 15:36:33.136484+00,United States,AK,0101000020E6100000B8D50AF2B6CD60C0A12782EC38264D40,t,,2015-08-26 11:30:00+00,2015-08-26 11:45:00+00,f,,,,,,n,58.29861218,-134.4285822,gree,"glow, arcs"
1493,acti,n45,,,2015-08-26 22:51:05.36556+00,United Kingdom,,0101000020E6100000842D299196BD19C0E968C744EE104D40,t,,2015-08-26 22:00:00+00,2015-08-26 23:00:00+00,t,,,,,,n,58.13227138,-6.43514468,gree,"glow, arcs"
1501,quie,n,,,2015-08-27 17:13:26.989663+00,United States,MN,0101000020E610000025F2E4962F6057C032359B553DCB4740,t,,2015-08-27 02:15:00+00,2015-08-27 02:30:00+00,f,,,,,,n,47.58780928,-93.50290463,gree,patc
1494,acti,n45,,,2015-08-27 03:07:20.401419+00,Canada,ON,0101000020E6100000F9690B5EF9AD57C09C6808573FE04840,t,,2015-08-27 03:00:00+00,2015-08-27 03:15:00+00,t,,,,,Active bands to the North and overhead patches...just wish someone could turn off the moon for an hour or two! :) ,n,49.75193298,-94.71834518,"whit, gree","arcs, patc"
1495,,,,,2015-08-27 03:16:51.592239+00,United States,MN,0101000020E6100000D99DBCA61F5457C055DD6A1A8A764640,t,,2015-08-27 03:15:00+00,2015-08-27 03:30:00+00,t,,,,,,n,44.92608957,-93.31443184,"whit, gree",
1514,acti,n45,,,2015-08-28 17:24:23.864564+00,Iceland,Southern Peninsula,0101000020E6100000F35C56C09C7736C0E00D7526C6EB4F40,t,,2015-08-27 03:15:00+00,2015-08-27 03:30:00+00,f,,,,,"Great!
My first ever!",n,63.84198456,-22.46723559,gree,patc
1498,acti,n,,,2015-08-27 07:08:04.586602+00,United States,WI,0101000020E6100000A49FBC03595C56C0E4CF88547C8C4540,t,,2015-08-27 05:00:00+00,2015-08-27 07:15:00+00,t,,,,,,n,43.09754426,-89.44293302,"red, gree","glow, arcs"
1496,,n,,,2015-08-27 07:01:53.252647+00,United States,VT,0101000020E610000026E018FBFD3F52C07017ED717E344640,t,,2015-08-27 06:30:00+00,2015-08-27 06:45:00+00,t,,,,,Moon is setting and green glow in north,y,44.4101088,-72.99987676,gree,glow
1497,acti,n45,,2402,2015-08-27 07:04:15.169504+00,United States,AK,0101000020E6100000B387F87709A660C08DD95D7558C24B40,t,,2015-08-27 07:00:00+00,2015-08-27 07:15:00+00,t,,,,,,n,55.51832454,-133.1886558,whit,patc
1499,,n45,,,2015-08-27 07:58:35.626822+00,United States,AK,0101000020E6100000789649DC1F9160C0E8C519BAE9D54B40,t,,2015-08-27 07:45:00+00,2015-08-27 08:00:00+00,f,,,,,,n,55.67119528,-132.5351392,gree,patc
