id,activities_id,height_id,sky_id,observer_id,timestamp,address_country,address_state,location,see_aurora,sky_other,time_start,time_end,on_going,height_other,activities_other,colors_other,types_other,comment,image,st_y,st_x,colors,types
2914,acti,n45,,550,2016-03-19 07:53:11.516791+00,Canada,AB,0101000020E6100000777C239CF6485CC05CAAACCF7D134B40,t,,2016-03-19 06:45:00+00,2016-03-19 08:00:00+00,t,,,,,,y,54.15227695,-113.1400519,gree,arcs
2915,quie,whol,,3999,2016-03-19 08:08:16.236703+00,United States,AK,0101000020E610000024B71846828B62C0404A078EE13B5040,t,,2016-03-19 08:00:00+00,2016-03-19 08:15:00+00,f,,,,,,n,64.93564177,-148.3596526,gree,arcs
2916,acti,n45,,4180,2016-03-19 08:19:27.309038+00,Canada,SK,0101000020E6100000C6BFF506B1AB5AC053046C9480104A40,t,,2016-03-19 07:15:00+00,2016-03-19 08:15:00+00,t,,,Blue ,It was feathering and faning out in an arch ,,n,52.12892394,-106.6826799,"gree, pink","arcs, patc"
2917,quie,n45,,,2016-03-19 08:40:20.213293+00,United States,AK,0101000020E61000000DA3F73316EA62C0AFDC04C204564E40,t,,2016-03-19 08:15:00+00,2016-03-19 08:45:00+00,t,,,,,,n,60.6720202,-151.3152103,gree,glow
2918,very,n45,,4173,2016-03-19 09:08:34.283093+00,Canada,SK,0101000020E610000034DBA64F23D15AC0E82986ECB6304A40,t,,2016-03-19 06:00:00+00,2016-03-19 09:15:00+00,t,,Dancing from west to east and east to west,Blue,Dancing in distance and over head ,Nice show tonight. At times was very bright but light in colours other times. Picket fence at one point. Lots of spikes ,n,52.3805824,-107.2677802,"gree, pink","arcs, patc"
2919,quie,n,,4128,2016-03-19 09:20:28.049293+00,Canada,BC,0101000020E61000009DB103613E8B5EC065FEB4949AFA4940,t,,2016-03-19 08:30:00+00,2016-03-19 08:45:00+00,f,,,,,,n,51.95784243,-122.1756823,gree,patc
2920,quie,over,,4316,2016-03-19 09:50:58.143553+00,Canada,AB,0101000020E610000046DBC238044B5CC0211BCBA36BC64A40,t,,2016-03-19 09:45:00+00,2016-03-19 09:45:00+00,t,,,,,,n,53.55015991,-113.1721327,gree,patc
2921,quie,n,,4128,2016-03-19 10:09:29.841237+00,Canada,BC,0101000020E610000000C3FC83408B5EC047877D8C6FF94940,t,,2016-03-19 08:45:00+00,2016-03-19 09:30:00+00,f,,,,,,n,51.9487167,-122.1758127,gree,patc
2922,acti,over,,4188,2016-03-19 10:46:06.935398+00,Canada,AB,0101000020E610000018990BB524565CC05C29041A4DE84A40,t,,2016-03-19 10:30:00+00,2016-03-19 10:45:00+00,f,,,,,,y,53.81485295,-113.3459904,"red, gree","arcs, patc"
2923,quie,n,,4141,2016-03-19 13:35:10.958301+00,Canada,SK,0101000020E6100000A5722DBCDA1C5BC005D42B3BCE8F4A40,t,,2016-03-19 04:00:00+00,2016-03-19 12:00:00+00,f,,,,,,n,53.12348117,-108.4508505,gree,glow
2924,acti,over,,,2016-03-19 13:44:52.372782+00,Canada,AB,0101000020E6100000486EFD25A54A5CC05B442F8F4DC24A40,t,,2016-03-19 06:45:00+00,2016-03-19 07:30:00+00,f,,,,,Mostly diffuse glow with short activity,y,53.51799192,-113.1663299,gree,"glow, patc"
2925,acti,n45,,,2016-03-19 13:46:50.768261+00,Sweden,Norrbottens l__n,0101000020E6100000B99DDA5D82AC3540A895CDF85E735040,t,,2016-03-18 19:30:00+00,2016-03-19 22:15:00+00,f,,,Yellow,,,n,65.80267162,21.67386424,"gree, pink",arcs
2926,very,whol,,2390,2016-03-19 17:18:13.180078+00,Canada,AB,0101000020E6100000B5F910F15B465CC0104DB813CBD94940,t,,2016-03-19 07:00:00+00,2016-03-19 10:00:00+00,t,,,,,,n,51.70150992,-113.0993617,"red, whit, gree","glow, arcs, patc"
2927,acti,over,,,2016-03-19 18:44:06.45394+00,Canada,AB,0101000020E61000002EB45C62CCBC5BC05DAF4DAFA41D4A40,t,,2016-03-19 07:00:00+00,2016-03-19 11:45:00+00,f,Not overhead for very long though - most of the time it was 45 degrees North,"At times it was really active, and at times more of a bright inactive arc. But the arc got fairly high and bright!",Orange,It changed quite a lot over the course of the night.,"The most colourful part was when there were slowly moving ""splotches"" in the sky, fairly faint to the eye, but the moon wasn't far away from the auroras, washing them out to a large degree!",n,52.23158828,-110.9499746,"red, whit, gree","glow, arcs"
2930,,,,4341,2016-03-20 05:52:21.826645+00,Canada,MB,0101000020E6100000AECE6E6A7E7A59C0C2F4264FCD614B40,t,,2016-03-20 05:45:00+00,2016-03-20 06:00:00+00,f,North east,"Low, clouds were moving in",,,,n,54.76407804,-101.9139658,gree,arcs
2933,,,clea,228,2016-03-20 09:02:38.617082+00,Canada,AB,0101000020E6100000FE0EFF0E66875CC0953C6D1420E54940,f,,2016-03-20 08:45:00+00,2016-03-20 09:00:00+00,f,,,,,,n,51.7900415,-114.1156042,,
2934,,,,,2016-03-20 18:04:39.775706+00,____÷Å÷Å__÷è,___ã÷Å_î. ________,0101000020E61000003D419346A9D64A4090BB3351F6C64F40,t,,2016-03-20 18:00:00+00,2016-03-20 18:15:00+00,f,,,,,,n,63.554392,53.67704088,"gree, pink",
2935,acti,n45,,,2016-03-20 18:14:21.899629+00,____÷Å÷Å__÷è,___ã÷Å_î. ____÷__ã____÷è,0101000020E61000004D2AF9DA452541408AD09DD41BE14E40,t,,2016-03-20 17:45:00+00,2016-03-20 18:00:00+00,f,,,,,,n,61.75866182,34.29119432,gree,
2936,,,,,2016-03-20 19:13:20.605585+00,____÷Å÷Å__÷è,__. ________÷_-___ã÷__ã÷___÷_÷___,0101000020E6100000D1BBA61326463E40902BB91D74FF4D40,f,,2016-03-20 19:00:00+00,2016-03-20 19:15:00+00,f,,,,,,n,59.99573108,30.27401851,,
2939,,,clea,4357,2016-03-20 19:35:11.675668+00,Finnland,,0101000020E6100000EFC74B09695B3940AB2B45C900545040,f,,2016-03-20 17:00:00+00,2016-03-20 19:30:00+00,f,,,,,,n,65.31254799,25.35707148,,
2941,,,,3311,2016-03-20 21:27:28.23113+00,Finland,,0101000020E610000015F7F24155C23840BE2EDC2D29F35040,t,,2016-03-20 21:15:00+00,2016-03-20 21:30:00+00,f,,,,,,n,67.79938838,24.75911343,gree,
2942,,,,,2016-03-20 22:01:22.422593+00,Finland,,0101000020E6100000D60B55285AA9374064ABD0221FFC5040,t,,2016-03-20 21:45:00+00,2016-03-20 22:00:00+00,f,,,,,,n,67.93940039,23.66153195,gree,arcs
2946,,,,,2016-03-21 13:59:52.784361+00,____÷Å÷Å__÷è,____÷_____÷Å____÷è ______.,0101000020E610000086E05B95F68D48409EDE558762FB4C40,f,,2016-03-21 13:45:00+00,2016-03-21 14:00:00+00,f,,,,,,n,57.96394436,49.10908763,,
2949,acti,n,,4161,2016-03-22 21:17:41.794124+00,United States,AK,0101000020E6100000D0527CEB72BD62C0A24C458D049A4E40,t,,2016-03-19 07:00:00+00,2016-03-19 07:30:00+00,f,,,,,"Seen from plane leaving Anchorage, the aurora looked about even with the plane with an additional diffuse arc overhead.",n,61.20326391,-149.9202783,gree,"arcs, patc"
2950,acti,n,,,2016-03-23 16:06:33.218828+00,Isle of Man,,0101000020E61000009836154ED40912C08BE0CA1278114B40,t,,2016-03-06 20:45:00+00,2016-03-06 22:30:00+00,f,huge silver pulsating band directly overhead,,,lots of vertical green shafts/pillars next to each other in a row,,n,54.13647685,-4.509598942,"whit, gree","glow, patc"
2951,,,clea,,2016-03-23 19:00:25.717043+00,United States,CA,0101000020E6100000CADEF5FB3D875EC0B598E91BCAB54240,f,,2016-03-23 19:00:00+00,2016-03-23 19:15:00+00,f,,,,,,n,37.42023038,-122.1131582,,
2952,quie,over,,,2016-03-23 20:18:05.623031+00,Finland,,0101000020E61000000A281F088D493B40F689E7F710145140,t,,2016-03-23 19:45:00+00,2016-03-23 20:15:00+00,t,,,,,,n,68.31353567,27.28730822,"whit, gree","glow, patc"
2953,quie,n45,,,2016-03-23 20:45:13.250369+00,____÷Å÷Å__÷è,_ç÷_÷_______÷Å____÷è ______.,0101000020E6100000D01426A01A6C40409F8A35DB51FC5040,t,,2016-03-23 19:00:00+00,2016-03-23 20:00:00+00,f,,,,,,n,67.94249611,32.84456255,gree,glow
2954,,,,,2016-03-23 23:14:04.165292+00,__÷Å__________÷è,,0101000020E6100000F84521EEA2F135C00FBDE09BD7225040,t,,2016-03-23 21:15:00+00,2016-03-23 21:30:00+00,f,,,,,,n,64.54440972,-21.94389237,gree,arcs
2955,,over,,,2016-03-24 00:41:37.799161+00,Iceland,Northeast,0101000020E6100000BFACB3839E0931C0A78291EE67655040,t,,2016-03-24 00:30:00+00,2016-03-24 00:45:00+00,t,,,,,,n,65.5844685,-17.03757499,gree,arcs
2957,quie,n45,,,2016-03-24 19:35:01.546277+00,United States,AK,0101000020E6100000FC0F4F3F6E7762C00329444283355040,t,,2016-03-24 07:45:00+00,2016-03-24 12:00:00+00,t,,,Yellow,,Quite weak,y,64.8361364,-147.7322079,gree,arcs
2962,acti,n,,4188,2016-03-27 05:53:22.504417+00,Canada,AB,0101000020E61000003404C3CC055B5CC0227BA9BB55EA4A40,t,,2016-03-27 05:45:00+00,2016-03-27 05:45:00+00,t,,,,,,y,53.83074137,-113.422229,gree,glow
2963,,,,,2016-03-27 20:12:37.877964+00,Polska,mazowieckie,0101000020E61000007E04806298FC3440BE7B7607241A4A40,f,,2016-03-27 20:00:00+00,2016-03-27 20:15:00+00,f,,,,,,n,52.20422452,20.98670021,,
2965,,,,4341,2016-03-28 04:03:05.881599+00,Canada,MB,0101000020E6100000F467FA0B6A7859C0381515DFF35F4B40,t,,2016-03-28 04:00:00+00,2016-03-28 04:15:00+00,t,,,,Very cloudy but still clearly visible through the open patches to the north,,n,54.74962986,-101.8814726,gree,
2966,very,n,,,2016-03-28 04:34:08.756582+00,Canada,AB,0101000020E6100000A3B4D8B4FAB95BC0E8B3C9F12FF24A40,t,,2016-03-28 04:30:00+00,2016-03-28 04:45:00+00,t,,,,,,n,53.89208815,-110.9059269,gree,arcs
2967,acti,n45,,4188,2016-03-28 05:08:40.314955+00,Canada,AB,0101000020E610000053E8F340585A5CC036800EE6ECE94A40,t,,2016-03-28 05:00:00+00,2016-03-28 05:45:00+00,t,,,,,,y,53.82754207,-113.4116366,"red, gree, pink","arcs, patc"
2968,very,n45,,,2016-03-28 05:11:20.985191+00,Canada,AB,0101000020E61000009965FDFDCFBA5BC07958E4DFBBF04A40,t,,2016-03-28 05:00:00+00,2016-03-28 05:15:00+00,t,,,Purple,,,y,53.88073348,-110.9189448,gree,arcs
2969,quie,n,,,2016-03-28 05:46:29.745087+00,Canada,SK,0101000020E610000022D8735627EE59C0A7B53349DAC74840,t,,2016-03-28 05:30:00+00,2016-03-28 05:45:00+00,t,,,,,,y,49.56134906,-103.721151,"red, gree",arcs
2970,quie,n,,4228,2016-03-28 05:48:52.159516+00,Canada,SK,0101000020E61000000BFDD3E1CA295AC0EFE36C0BEF364940,t,,2016-03-28 05:30:00+00,2016-03-28 05:45:00+00,t,,,,,,n,50.42917006,-104.6530079,gree,glow
2971,quie,n45,,3886,2016-03-28 05:51:13.435494+00,Canada,SK,0101000020E61000007AB62D3ED2515AC0D4CF475C66134940,t,,2016-03-28 05:15:00+00,2016-03-28 06:00:00+00,t,,,,,,y,50.15156129,-105.2784572,"red, gree",glow
2972,quie,n,,3894,2016-03-28 06:07:15.832897+00,Canada,AB,0101000020E61000008EA7956F1E685CC0F67F805C39CE4A40,t,,2016-03-28 05:30:00+00,2016-03-28 06:00:00+00,f,,,,,,y,53.61112553,-113.6268577,gree,"glow, arcs"
2973,,,,,2016-03-28 20:39:13.561564+00,____÷Å÷Å__÷è,_ç÷_÷_______÷Å____÷è ______.,0101000020E610000094F13E6FB599404002C281ACFF4A5140,t,,2016-03-28 20:30:00+00,2016-03-28 20:45:00+00,f,,,,,,n,69.17185509,33.20084944,,
2974,,,,,2016-03-29 00:20:03.436752+00,Stati Uniti,MA,0101000020E6100000CF5B9811CFBD51C0E510FD47B1C94440,f,,2016-03-29 00:15:00+00,2016-03-29 00:30:00+00,f,,,,,,n,41.57572269,-70.96576347,,
2975,acti,n45,,4188,2016-03-29 04:36:54.352611+00,Canada,AB,0101000020E61000008AACE9BE2C565CC04885D4AE4FE94A40,t,,2016-03-29 04:30:00+00,2016-03-29 04:45:00+00,t,,,,,,y,53.82274423,-113.3464811,"red, gree","arcs, patc"
2977,quie,n45,,700,2016-03-29 05:58:30.002362+00,Canada,NT,0101000020E61000002F4B0DDC9BF35CC0A2FFBA05C0664E40,t,,2016-03-29 04:30:00+00,2016-03-29 05:00:00+00,f,Northwest across to Southeast ,,,,I had to come inside but it looked like it might be strengthening.,n,60.80273506,-115.8063879,"whit, gree, pink","arcs, patc"
2978,quie,n,,,2016-03-29 11:08:41.435862+00,Canada,AB,0101000020E61000001EF4853A8E4F5CC0AF56131FF1FC4A40,t,,2016-03-29 11:00:00+00,2016-03-29 12:00:00+00,f,,,,,,n,53.97610844,-113.2430559,gree,arcs
2979,acti,n45,,,2016-03-29 11:09:57.807223+00,Canada,AB,0101000020E61000001374999F5B4E5CC07EEBE76EEEFD4A40,t,,2016-03-29 03:00:00+00,2016-03-30 04:00:00+00,f,,,,,,n,53.9838389,-113.2243423,gree,arcs
2980,,,,,2016-03-29 17:58:55.028186+00,____÷Å÷Å__÷è,_ç÷_÷_______÷Å____÷è ______.,0101000020E6100000B05C32E4E99B4040096F40AEE14A5140,f,,2016-03-29 17:45:00+00,2016-03-29 18:00:00+00,f,,,,,,n,69.17002445,33.2180753,,
2982,quie,over,,,2016-03-29 20:01:29.699488+00,Norv_¶ge,Troms,0101000020E6100000365149C573803240A454BFAA72665140,t,,2016-03-29 19:45:00+00,2016-03-29 20:00:00+00,f,,,,,"Clouds are opening.
Light one...",n,69.60074872,18.50176652,gree,glow
2983,acti,n45,,4173,2016-03-30 09:02:10.868474+00,Canada,SK,0101000020E6100000BB38958FC0925AC05154D0F8FD274A40,t,,2016-03-28 04:30:00+00,2016-03-28 08:00:00+00,t,,,,,Beautiful show didn't last too long but beautiful.  Think there was also a proton arc. ,n,52.31243811,-106.293003,"red, gree, pink",arcs
2984,,,clea,4335,2016-03-30 14:28:19.162431+00,Canada,SK,0101000020E6100000C0090C6E3E225AC09395428FBAFC4840,f,,2016-03-28 05:00:00+00,2016-03-28 05:30:00+00,f,,,,,,n,49.97444335,-104.5350604,,
2985,,,clea,4335,2016-03-30 14:29:05.829543+00,Canada,SK,0101000020E610000095A722D52B225AC05DC7D7E310FE4840,f,,2016-03-29 04:30:00+00,2016-03-29 05:30:00+00,f,,,,,,n,49.98489044,-104.5339253,,
2986,quie,n45,,,2016-03-30 19:08:51.228556+00,____÷Å÷Å__÷è,_ç÷_÷_______÷Å____÷è ______.,0101000020E6100000A4506F100D6C40401E927E191AFB5040,t,,2016-03-30 18:00:00+00,2016-03-30 18:15:00+00,f,,,,,,n,67.92346799,32.84414869,gree,
2987,acti,over,,,2016-03-31 00:57:06.96663+00,Iceland,Capital Region,0101000020E6100000920C78ECCED635C066542F590B075040,t,,2016-03-30 21:30:00+00,2016-03-31 01:00:00+00,t,,,,,,n,64.11006765,-21.83909491,"gree, pink","glow, arcs, patc"
2988,quie,n,,4409,2016-03-31 13:26:17.267011+00,United Kingdom,,0101000020E6100000823CB9E44DE418C0961DA1FC11B44C40,t,,2016-03-30 23:45:00+00,2016-03-31 00:00:00+00,f,,,,,,n,57.40679891,-6.22295339,gree,glow
2989,,,clea,,2016-03-31 20:58:44.14049+00,United Kingdom,,0101000020E6100000E3953FB17AED06C06084C67A363B4C40,f,,2016-03-31 20:45:00+00,2016-03-31 21:00:00+00,f,,,,,,n,56.46260009,-2.865956673,,
2990,,,clea,4417,2016-04-01 13:48:16.529232+00,Polska,kujawsko-pomorskie,0101000020E6100000663032F469C33240522E4AF0E76D4A40,f,,2016-04-01 13:45:00+00,2016-04-01 14:00:00+00,f,,,,,,n,52.85864071,18.76333548,,
2991,,,,,2016-04-01 16:28:21.307131+00,________÷è______÷è,,0101000020E610000053C0C3A7534336409F253687593A4E40,f,,2016-04-01 16:15:00+00,2016-04-01 16:30:00+00,f,,,,,,n,60.45585718,22.26299523,,
2993,,,clea,247,2016-04-02 05:30:30.307473+00,Canada,AB,0101000020E6100000CBD18D68F3815CC053349C73AEA44940,f,,2016-04-02 05:30:00+00,2016-04-02 05:45:00+00,f,,,,,,n,51.28657384,-114.0304815,,
2994,acti,n,,4188,2016-04-02 07:08:30.912987+00,Canada,AB,0101000020E61000004395525D8C5B5CC07B91C503E6EA4A40,t,,2016-04-02 07:00:00+00,2016-04-02 07:30:00+00,t,,,,,,y,53.83514449,-113.4304422,"red, gree","arcs, patc"
2995,,,clea,3084,2016-04-02 10:04:10.148209+00,Canada,AB,0101000020E6100000E19C812A02A05CC00DC421906C964940,f,Incredibly clear. Ideal viewing conditions,2016-04-02 05:15:00+00,2016-04-02 08:00:00+00,f,,,,,KP 6 expect from CH obviously didn't arrive. Thought I saw a blob when driving from Cochrane to airdrie.,n,51.17518808,-114.5001322,,
2996,,,clea,4339,2016-04-02 10:21:32.428244+00,Canada,AB,0101000020E6100000F6B5B58CD8E45CC0D2B0D69A60954940,f,,2016-04-02 06:30:00+00,2016-04-02 10:30:00+00,f,,,,,,n,51.16701065,-115.5757171,,
2997,quie,n,,,2016-04-02 17:53:05.80293+00,____÷Å÷Å__÷è,_____ã÷_________÷Å____÷è ______.,0101000020E6100000B8D88BD6E18F4F40D2F7CEF522CF4C40,t,,2016-04-02 17:30:00+00,2016-04-02 17:45:00+00,f,,,,Arc fragments,,y,57.6182544,63.12407953,gree,arcs
2998,,,clea,,2016-04-02 18:05:54.045767+00,United Kingdom,,0101000020E61000007F85F008B2F818C0FADEB28508B34C40,f,Daylight,2016-04-02 18:00:00+00,2016-04-02 18:15:00+00,f,,,,,,n,57.39869758,-6.242866649,,
3001,,,clea,,2016-04-02 18:55:35.895817+00,Iran,Yazd,0101000020E6100000642864C27FD44A4061EC6E3E76354040,f,,2016-03-31 17:45:00+00,2016-04-01 19:00:00+00,f,,,,,,n,32.41767102,53.66014891,,
3003,quie,n,,3701,2016-04-02 19:30:45.911305+00,Finland,,0101000020E61000004645F1E3B2BB39400DED3C1F481E4F40,t,,2016-04-02 19:00:00+00,2016-04-02 19:30:00+00,t,,,,,Limited viewing due to cloud cover and we are still under astronomical twilight.,n,62.23657599,25.7331984,gree,glow
3004,,,,,2016-04-02 19:31:04.072029+00,____÷Å÷Å__÷è,__. ________÷_-___ã÷__ã÷___÷_÷___,0101000020E61000001BA5A0DF9A423E4035D7036C0BFF4D40,f,,2016-04-02 19:15:00+00,2016-04-02 19:30:00+00,f,,,,,,n,59.99253607,30.26017568,,
3005,,,,4343,2016-04-02 20:10:32.862142+00,____÷Å÷Å__÷è,__. ________÷_-___ã÷__ã÷___÷_÷___,0101000020E610000012585B7AB6273E405FD93A9356EE4D40,t,,2016-04-01 20:00:00+00,2016-04-01 20:15:00+00,t,,,,,,n,59.86201706,30.15512814,gree,glow
3008,acti,,,4317,2016-04-02 20:41:55.689984+00,____÷Å÷Å__÷è,___ã÷Å_î. ________,0101000020E610000007C3DCFE0ED74A4009511F8F20C54F40,t,,2016-04-02 20:30:00+00,2016-04-02 20:45:00+00,f,,,,,,n,63.54005612,53.68014513,gree,arcs
3009,very,n45,,3701,2016-04-02 21:44:14.630244+00,Finland,,0101000020E610000027A0230146BD394079D8E692361E4F40,t,,2016-04-02 20:00:00+00,2016-04-02 20:45:00+00,t,,,Purple,,,y,62.23604046,25.73934943,,"glow, arcs, patc"
3010,very,whol,,4005,2016-04-02 22:01:18.688844+00,Suomi,,0101000020E61000000662C7482D073B402DFCC7446D795140,t,,2016-04-02 19:45:00+00,2016-04-02 22:15:00+00,t,,,,,,n,69.89729423,27.02803473,"gree, pink","glow, arcs, patc"
3011,,,,,2016-04-02 22:06:21.185948+00,____÷Å÷Å__÷è,_ç÷_÷_______÷Å____÷è ______.,0101000020E610000092F9D6211F724040D035DB0FA4FA5040,t,,2016-04-02 07:00:00+00,2016-04-02 21:15:00+00,f,,,,,,n,67.91626355,32.89157508,"whit, gree, pink",arcs
3012,quie,n45,,,2016-04-02 23:02:24.177154+00,United Kingdom,,0101000020E6100000436B75F48286C5BF6E9C4EC6CF3B4A40,t,,2016-04-02 21:45:00+00,2016-04-02 23:00:00+00,t,,,Purple,only top of aurora due to cloud,"lots of cloud, it was probably active close to the horizon, but I only saw the higher purple zone",y,52.46727828,-0.168167467,,glow
3013,very,n45,,3632,2016-04-03 00:54:27.13272+00,Norway,S__r-Tr__ndelag,0101000020E6100000389244C67CA02340EC0129FDAA5A4F40,t,,2016-04-03 00:00:00+00,2016-04-03 01:00:00+00,t,,,,,,y,62.70834317,9.813451954,gree,"glow, arcs, patc"
3015,quie,n,,4188,2016-04-03 04:08:26.127733+00,Canada,AB,0101000020E610000051BD08A1255C5CC08BE6808A8AE84A40,t,,2016-04-03 04:00:00+00,2016-04-03 04:15:00+00,t,,,,,,y,53.81672794,-113.4397967,gree,glow
3016,,n,,3894,2016-04-03 04:18:59.020942+00,Canada,AB,0101000020E6100000E15F6E9927685CC046CEF6A9D5CF4A40,t,,2016-04-03 04:15:00+00,2016-04-03 04:30:00+00,t,,,,,,y,53.62370801,-113.627417,"gree, pink","glow, arcs"
3017,,n,,4270,2016-04-03 04:26:54.830065+00,United States,NY,0101000020E61000007A8D3111025D53C046B69BDCDF9B4540,t,,2016-04-03 04:15:00+00,2016-04-03 04:30:00+00,f,,,,,,y,43.21776922,-77.45325117,,glow
3018,quie,n,,1935,2016-04-03 04:48:43.263218+00,Canada,AB,0101000020E610000045013D480A895CC0BF992D4527E34940,t,,2016-04-03 04:45:00+00,2016-04-03 05:00:00+00,t,,,,,,n,51.77463593,-114.1412526,gree,arcs
3019,quie,n,,,2016-04-03 04:53:39.446274+00,Canada,AB,0101000020E61000004A372FAA716F5CC0329044B1473A4A40,t,,2016-04-03 04:45:00+00,2016-04-03 05:00:00+00,t,,,,,,y,52.45531288,-113.7413125,gree,arcs
3020,quie,n,,3084,2016-04-03 04:53:50.008738+00,Canada,AB,0101000020E610000086AB39000B9E5CC06F8408040C964940,t,,2016-04-03 03:30:00+00,2016-04-03 05:00:00+00,t,,,Red and green on cam,,,y,51.17224169,-114.4694214,whit,glow
3021,quie,n,,3862,2016-04-03 04:54:11.124783+00,Canada,AB,0101000020E610000089030DAE72705CC0ECEBD109F6394A40,t,,2016-04-03 04:45:00+00,2016-04-03 05:00:00+00,t,,,,,,y,52.45282099,-113.7569995,gree,arcs
3022,quie,n,,,2016-04-03 05:03:27.021631+00,Canada,AB,0101000020E6100000E89577B977925CC05D5C25EA36A04940,t,,2016-04-03 05:00:00+00,2016-04-03 05:15:00+00,t,,,,,,n,51.25167586,-114.2885574,gree,arcs
3023,quie,n,,247,2016-04-03 05:16:21.936201+00,Canada,AB,0101000020E61000005FE80B5E2F7C5CC0605CAE9D73054A40,t,,2016-04-03 05:00:00+00,2016-04-03 05:15:00+00,t,,,,,,n,52.04259082,-113.9403911,gree,glow
3024,quie,n,,228,2016-04-03 05:21:49.405041+00,Canada,AB,0101000020E6100000D1BB1727667D5CC033CA19183E024A40,t,,2016-04-03 02:30:00+00,2016-04-03 02:45:00+00,t,,,,,,n,52.01751996,-113.9593599,gree,arcs
3025,quie,n,,4044,2016-04-03 05:25:55.218736+00,Canada,SK,0101000020E61000007284666825CA59C0FF4B778C4A9B4840,t,,2016-04-03 04:30:00+00,2016-04-03 04:45:00+00,f,,,,,Very faint green band on horizon barely visible to the naked eye but picked up on dSLR,n,49.21321255,-103.1585332,gree,glow
3026,acti,n,,3894,2016-04-03 05:38:54.246431+00,Canada,AB,0101000020E6100000C7E048FB3A6A5CC06DA7E13BA8E34A40,t,,2016-04-03 05:30:00+00,2016-04-03 05:45:00+00,f,,,,,,y,53.77857159,-113.6598499,"gree, pink","arcs, patc"
3027,acti,,,3886,2016-04-03 05:43:05.194656+00,Canada,SK,0101000020E6100000CA01FA5AEC505AC0DDBCCCD753124940,t,,2016-04-03 05:30:00+00,2016-04-03 05:45:00+00,t,,,,,,n,50.14318368,-105.264426,gree,arcs
3028,acti,n,,,2016-04-03 05:47:02.686001+00,Canada,AB,0101000020E6100000E6C5D57656CB5DC0B3D37DC49D914B40,t,,2016-04-03 04:45:00+00,2016-04-03 05:00:00+00,t,,,,,,n,55.13762718,-119.1771524,"whit, gree","glow, arcs"
3029,,,clea,4335,2016-04-03 06:14:25.972436+00,Canada,SK,0101000020E61000008C577C8547215AC0BDAD263E7AFC4840,f,,2016-04-03 04:00:00+00,2016-04-03 06:15:00+00,f,,,,,,n,49.97248055,-104.5199903,,
3030,acti,n45,,4316,2016-04-03 06:49:46.224676+00,Canada,AB,0101000020E6100000DFEA3450EB4A5CC0888CCF9167C64A40,t,,2016-04-03 06:45:00+00,2016-04-03 06:45:00+00,t,,,,,"Faded, obvious low density. ",y,53.55003569,-113.1706124,gree,glow
3031,quie,n,,4335,2016-04-03 06:55:17.85304+00,Canada,SK,0101000020E610000077F41E1A6D225AC098893CDCE5FE4840,t,,2016-04-03 06:15:00+00,2016-04-03 07:00:00+00,t,,,,,,n,49.99138978,-104.5379091,gree,"glow, arcs"
3032,quie,n,,,2016-04-03 08:04:25.128458+00,Canada,SK,0101000020E6100000EEB69687D5E159C0DFF2509777904840,t,,2016-04-03 06:00:00+00,2016-04-03 08:15:00+00,t,,,,,,n,49.12864963,-103.5286578,gree,glow
3033,quie,n45,,,2016-04-03 19:38:55.188337+00,____÷Å÷Å__÷è,_ç÷_÷_______÷Å____÷è ______.,0101000020E61000007046E198ADD240408A7D3E84FBE55040,t,,2016-04-03 18:30:00+00,2016-04-03 18:45:00+00,f,,,,,,n,67.59347635,33.64592277,gree,
3034,,,,,2016-04-03 20:17:37.653694+00,Finland,,0101000020E610000021B7946BBACA384018671E0C8DF35040,t,,2016-04-03 21:30:00+00,2016-04-03 21:45:00+00,f,,,,,,n,67.80548385,24.79190705,gree,arcs
3036,quie,n,,4459,2016-04-03 22:44:00.849475+00,Suomi,,0101000020E6100000A01B9BA8CA033840ECF96EF142454F40,t,,2016-04-03 20:45:00+00,2016-04-03 22:45:00+00,f,,,,,,n,62.54110544,24.01481108,gree,glow
3037,quie,n,,4204,2016-04-04 00:57:13.090273+00,Canada,SK,0101000020E610000028F96A4642145AC04844561F4D254940,t,,2016-04-03 06:30:00+00,2016-04-03 08:30:00+00,t,,,,,,y,50.29141609,-104.3165451,gree,arcs
3038,quie,n45,,,2016-04-04 03:45:53.463049+00,Canada,AB,0101000020E610000007A216A497BA5BC0B776828F18F14A40,t,,2016-04-04 03:30:00+00,2016-04-04 03:45:00+00,t,,,,,,y,53.88356203,-110.9155054,gree,arcs
3040,acti,n,,,2016-04-04 10:57:39.42914+00,United States,AK,0101000020E6100000BB875D2CF4A262C090406EBEA6C14E40,t,,2016-04-04 10:30:00+00,2016-04-04 11:00:00+00,t,,,,,,n,61.51290112,-149.0923063,"whit, gree",glow
3041,,,clea,,2016-04-04 18:52:40.578904+00,____÷Å÷Å__÷è,_ç÷_÷_______÷Å____÷è ______.,0101000020E6100000492515CD899A4040A9546275F74A5140,f,,2016-04-04 18:45:00+00,2016-04-04 19:00:00+00,f,,,,,,n,69.17135367,33.20733036,,
3042,,,,,2016-04-05 01:27:15.240471+00,____÷Å÷Å__÷è,_ç÷_÷_______÷Å____÷è ______.,0101000020E6100000567421A1D39C4040EE064C7A174C5140,t,,2016-04-05 01:15:00+00,2016-04-05 01:30:00+00,f,,,,,,y,69.18893297,33.22520842,"gree, pink",
