st_y,st_x,country,time,see_aurora,isd_usaf,isd_wban,isd_ctry,isd_lat,isd_lon,isd_elev,isd_begin,isd_end
-46.40720824,168.3414354,New Zealand,2016-08-03T10:25:33Z,1,938450,99999,NZ,-46.417,168.333,2.0,19890516,20250606
63.97610945,25.9596107,Finland,2016-08-23T20:52:13Z,1,027380,99999,FI,63.733,25.7,153.3,20090701,20250606
61.4972174,23.78620037,Finland,2016-08-23T21:20:57Z,1,027440,99999,FI,61.5,23.767,92.0,20130805,20220209
65.008857,25.46530337,Finland,2016-08-23T21:46:54Z,1,028760,99999,FI,65.0,25.4,3.8,20080115,20250606
59.85832766,17.62863716,Sweden,2016-08-23T21:51:57Z,1,024620,99999,SW,59.867,17.633,13.0,20061108,20250601
60.15181277,24.90832779,Finland,2016-08-23T21:55:12Z,1,029780,99999,FI,60.183,24.95,4.0,20080115,20250606
52.69981682,-2.753935392,United Kingdom,2016-08-23T22:03:41Z,1,034140,99999,UK,52.798,-2.668,75.9,19730101,20250606
60.16576908,24.91719925,Finland,2016-08-23T22:35:48Z,1,029780,99999,FI,60.183,24.95,4.0,20080115,20250606
55.65664231,12.54147113,Denmark,2016-08-23T22:44:08Z,1,061800,99999,DA,55.618,12.656,5.2,19290801,20250606
54.90249606,-8.025372294,Ireland,2016-08-24T00:35:10Z,1,039040,99999,UK,54.7,-7.583,50.0,19971201,20250606
64.11554073,-21.89806682,Iceland,2016-08-24T01:39:14Z,1,041300,99999,IC,64.133,-21.9,53.0,20031104,20250606
44.49792098,-90.02494805,United States,2016-08-24T03:09:08Z,1,726574,94985,US,44.638,-90.188,381.5,20060101,20250607
53.98388423,-106.0283387,Canada,2016-08-24T05:16:31Z,1,714540,99999,CA,53.917,-106.067,569.0,19900208,20250606
59.32119629,18.04613596,Sweden,2016-08-24T05:35:44Z,1,024840,99999,SW,59.35,18.067,44.0,20010601,20250601
71.99589939,-40.03414541,Greenland,2016-08-25T01:00:21Z,1,044160,99999,GL,72.583,-38.45,3207.0,19980301,20201208
58.7474347,-93.25323374,Canada,2016-08-25T06:26:52Z,1,716180,99999,CA,58.739,-94.066,29.3,19940211,20250606
66.48928243,25.65407526,Finland,2016-08-29T20:02:43Z,1,028470,99999,FI,66.5,25.717,82.3,20080115,20250606
64.98815886,-18.05015381,Iceland,2016-08-30T03:34:59Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
62.4339655,-114.3921083,Canada,2016-08-30T05:44:15Z,1,719360,99999,CA,62.463,-114.44,205.7,19420701,20250606
61.99399438,14.98687189,Sweden,2016-08-30T19:42:30Z,1,023270,99999,SW,62.05,14.4,362.0,20090929,20250428
55.98258901,9.966395752,Denmark,2016-08-30T21:01:52Z,1,060740,99999,DA,56.083,10.133,55.0,19770226,20250606
65.38522458,-20.97208336,Iceland,2016-09-01T02:49:13Z,1,041450,99999,IC,65.667,-20.3,22.0,20080115,20220923
45.33507113,-80.05755415,Canada,2016-09-01T03:22:59Z,1,711720,99999,CA,45.333,-80.033,176.0,20040803,20250606
46.60081754,-87.47584185,United States,2016-09-01T04:04:24Z,1,726284,94836,US,46.35,-87.4,372.2,20060101,20250607
46.77748269,-92.10776298,United States,2016-09-01T04:32:30Z,1,727456,04919,US,46.722,-92.043,185.9,20060101,20250607
45.28227531,-69.3410995,United States,2016-09-01T05:33:09Z,1,726190,94626,US,45.463,-69.555,424.3,20060101,20250607
51.07013555,-115.3529438,Canada,2016-09-01T05:43:40Z,1,712450,99999,CA,50.933,-115.183,2543.0,19940303,20250606
53.5209022,-113.5060912,Canada,2016-09-01T06:44:26Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
50.15464929,-105.2694159,Canada,2016-09-01T06:45:37Z,1,715390,99999,CA,50.317,-105.55,577.0,20010916,20250606
65.00540508,25.44784616,Finland,2016-09-01T20:27:19Z,1,028760,99999,FI,65.0,25.4,3.8,20080115,20250606
55.99309041,9.999040895,Denmark,2016-09-01T20:54:46Z,1,060740,99999,DA,56.083,10.133,55.0,19770226,20250606
55.41498301,-1.621648758,United Kingdom,2016-09-01T23:02:15Z,1,032400,99999,UK,55.424,-1.603,21.3,19751001,20250606
55.97882033,9.987906193,Denmark,2016-09-01T23:11:45Z,1,060740,99999,DA,56.083,10.133,55.0,19770226,20250606
66.0674524,-23.13223624,Iceland,2016-09-01T23:45:52Z,1,040131,99999,IC,66.058,-23.135,2.4,20090403,20250606
42.84275407,-80.74594269,Canada,2016-09-02T01:43:29Z,1,715730,99999,CA,42.867,-80.55,232.0,20010916,20250606
60.10432172,-113.6913175,Canada,2016-09-02T01:59:40Z,1,713620,99999,CA,60.017,-111.917,203.0,20040803,20250606
42.26710287,-89.1035907,United States,2016-09-02T02:00:32Z,1,725430,94822,US,42.193,-89.093,221.0,19730101,20250607
46.74917471,-81.57547354,Canada,2016-09-02T02:06:52Z,1,717330,99999,CA,46.633,-80.8,348.0,19550702,20250606
45.27877223,-93.60183955,United States,2016-09-02T02:06:57Z,1,722114,54901,US,45.159,-93.843,294.7,20050101,20250607
46.72603723,-84.3087738,Canada,2016-09-02T02:53:21Z,1,727340,14847,US,46.48,-84.358,219.8,19730101,20250607
44.74274729,-85.60708638,United States,2016-09-02T03:01:21Z,1,726387,14850,US,44.739,-85.568,185.2,19730101,20250607
49.12056465,-103.0041813,Canada,2016-09-02T04:19:35Z,1,718620,99999,CA,49.217,-102.967,580.6,19550702,20250606
53.53331846,-113.486783,Canada,2016-09-02T04:24:43Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
45.28581384,-69.34650859,United States,2016-09-02T04:26:15Z,1,726190,94626,US,45.463,-69.555,424.3,20060101,20250607
44.90944782,-92.97881034,United States,2016-09-02T04:34:04Z,1,726584,14927,US,44.932,-93.056,213.3,19831103,20250607
49.23877422,-84.50165928,Canada,2016-09-02T04:49:17Z,1,718320,99999,CA,49.733,-84.15,264.0,19820101,20250606
54.99404222,-97.04155069,Canada,2016-09-02T05:05:42Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
43.74203874,-79.68969475,Canada,2016-09-02T05:38:26Z,1,716240,99999,CA,43.677,-79.631,173.4,19500101,20250606
52.99543958,-8.001489342,Ireland,2016-09-02T21:57:08Z,1,039660,99999,EI,53.017,-8.0,76.0,19291001,20250606
55.98782123,-4.03387441,United Kingdom,2016-09-02T22:12:49Z,1,031400,99999,UK,55.872,-4.433,7.9,19291001,20250606
36.84509832,-76.3051866,United States,2016-09-02T23:15:03Z,1,723085,13750,US,36.937,-76.289,5.2,19730101,20250607
64.99652969,-18.01259321,Iceland,2016-09-02T23:41:33Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
55.06707501,-1.469497728,United Kingdom,2016-09-03T00:18:23Z,1,032433,99999,UK,55.038,-1.692,81.1,19880105,20250606
47.01859855,-65.51805264,Canada,2016-09-03T02:05:08Z,1,717440,99999,CA,47.017,-65.467,33.0,20060101,20250606
43.72789098,-78.03003763,Canada,2016-09-03T04:03:31Z,1,714310,99999,CA,43.95,-78.167,78.0,19770611,20250606
42.73424115,-84.75788325,United States,2016-09-03T04:16:43Z,1,725390,14836,US,42.776,-84.6,261.2,19730101,20250607
52.09753862,-106.6590699,Canada,2016-09-03T04:17:12Z,1,718660,99999,CA,52.167,-106.7,503.8,19550702,20250606
49.23885898,-84.50564183,Canada,2016-09-03T04:19:56Z,1,718320,99999,CA,49.733,-84.15,264.0,19820101,20250606
42.73136114,-84.75408018,United States,2016-09-03T04:34:21Z,1,725390,14836,US,42.776,-84.6,261.2,19730101,20250607
53.9856302,-106.0110651,Canada,2016-09-03T04:44:28Z,1,714540,99999,CA,53.917,-106.067,569.0,19900208,20250606
43.7286103,-78.02238377,Canada,2016-09-03T05:13:07Z,1,714310,99999,CA,43.95,-78.167,78.0,19770611,20250606
53.97614998,-106.0333634,Canada,2016-09-03T05:54:36Z,1,714540,99999,CA,53.917,-106.067,569.0,19900208,20250606
51.3222754,-114.1302519,Canada,2016-09-03T06:11:59Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
63.98871428,-150.0386918,United States,2016-09-03T07:35:23Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
61.21586403,-149.9253752,United States,2016-09-03T08:04:40Z,1,702735,26409,US,61.216,-149.857,38.4,19450101,20250607
63.98241842,-150.0343227,United States,2016-09-03T08:09:12Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
63.98266788,-150.0147117,United States,2016-09-03T08:42:31Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
62.54267451,-150.269427,United States,2016-09-04T00:27:43Z,1,702510,26528,US,62.32,-150.097,106.8,19730101,20250607
49.24987468,-84.52605517,Canada,2016-09-04T01:30:23Z,1,718320,99999,CA,49.733,-84.15,264.0,19820101,20250606
64.99315707,-18.0131937,Iceland,2016-09-04T01:39:01Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
60.09375476,-113.6473245,Canada,2016-09-04T02:55:39Z,1,713620,99999,CA,60.017,-111.917,203.0,20040803,20250606
44.24638564,-85.51129914,United States,2016-09-04T02:59:27Z,1,726384,14817,US,44.283,-85.417,397.8,19900724,20250607
52.1067427,-106.6485884,Canada,2016-09-04T08:32:54Z,1,718660,99999,CA,52.167,-106.7,503.8,19550702,20250606
64.97559805,-18.00907183,Iceland,2016-09-04T22:43:55Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
64.97894779,-18.04929714,Iceland,2016-09-04T22:49:37Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
64.80993234,-17.99904988,Iceland,2016-09-04T23:36:27Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
64.97413318,-18.041576,Iceland,2016-09-04T23:39:13Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
64.99726302,-18.04219945,Iceland,2016-09-04T23:44:13Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
64.97941468,-18.02935665,Iceland,2016-09-05T02:46:23Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
55.0494297,-1.778213059,United Kingdom,2016-09-05T20:24:11Z,1,032433,99999,UK,55.038,-1.692,81.1,19880105,20250606
57.14105562,-2.676955905,United Kingdom,2016-09-05T22:41:49Z,1,030800,99999,UK,57.083,-2.833,140.0,19890412,20250606
59.98165747,99.96710357,Russia,2016-09-09T13:19:13Z,1,249080,99999,RS,60.333,102.267,260.0,19570701,20250606
43.43253867,-80.04593065,Canada,2016-09-20T02:40:56Z,1,718330,99999,CA,43.55,-80.217,325.0,20070228,20220412
44.62164926,-81.7764552,Canada,2016-09-20T03:19:00Z,1,716330,99999,CA,44.75,-81.1,222.2,19500101,20250606
49.8822156,-97.16371669,Canada,2016-09-20T03:22:09Z,1,715790,99999,CA,49.883,-97.133,230.0,20010916,20250606
49.86808532,-97.16842767,Canada,2016-09-20T03:22:44Z,1,715790,99999,CA,49.883,-97.133,230.0,20010916,20250606
46.55073663,-87.39689956,United States,2016-09-20T03:25:26Z,1,726284,94836,US,46.35,-87.4,372.2,20060101,20250607
52.10974311,-106.6443486,Canada,2016-09-20T03:29:08Z,1,718660,99999,CA,52.167,-106.7,503.8,19550702,20250606
51.0116098,-114.1390159,Canada,2016-09-20T03:32:05Z,1,712350,99999,CA,51.067,-114.217,1235.0,19930607,20250606
45.57428461,-94.1891796,United States,2016-09-20T04:15:06Z,1,726550,14926,US,45.544,-94.052,310.2,19730101,20250607
60.10124141,-113.6426698,Canada,2016-09-20T04:36:36Z,1,713620,99999,CA,60.017,-111.917,203.0,20040803,20250606
45.39305957,-75.73099381,Canada,2016-09-20T04:43:39Z,1,710630,99999,CA,45.383,-75.717,79.0,19770701,20250606
58.28328412,-134.456214,United States,2016-09-20T06:34:37Z,1,703810,25309,US,58.354,-134.556,5.9,19730101,20250607
43.75125692,-80.3500493,Canada,2016-09-25T02:34:33Z,1,713520,99999,CA,43.65,-80.417,376.0,20040608,20250606
44.96416596,-85.73943852,United States,2016-09-25T03:01:39Z,1,726387,14850,US,44.739,-85.568,185.2,19730101,20250607
60.09052192,-113.645427,Canada,2016-09-25T03:27:04Z,1,713620,99999,CA,60.017,-111.917,203.0,20040803,20250606
53.53950388,-113.5035834,Canada,2016-09-25T03:38:37Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
52.26421334,-117.4981301,Canada,2016-09-25T03:50:06Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
45.06369636,-78.73872033,Canada,2016-09-25T03:58:16Z,1,715320,99999,CA,44.967,-79.3,282.0,20050122,20250606
61.98839973,9.975451616,Norway,2016-09-25T19:00:41Z,1,012500,99999,NO,62.133,10.0,694.0,20110928,20250604
55.98126198,9.997810735,Denmark,2016-09-25T19:49:02Z,1,060740,99999,DA,56.083,10.133,55.0,19770226,20250606
55.97786293,-4.009258155,United Kingdom,2016-09-25T20:17:56Z,1,031400,99999,UK,55.872,-4.433,7.9,19291001,20250606
64.12174249,-21.92681772,Iceland,2016-09-25T20:36:51Z,1,040300,99999,IC,64.13,-21.941,14.6,19310101,20250606
57.25783022,-3.666367446,United Kingdom,2016-09-25T20:52:11Z,1,030630,99999,UK,57.2,-3.833,228.0,19821201,20250606
64.99044712,-18.00942864,Iceland,2016-09-25T21:04:24Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
64.11616275,-21.78429136,Iceland,2016-09-25T21:08:43Z,1,041300,99999,IC,64.133,-21.9,53.0,20031104,20250606
64.1263131,-21.89744142,Iceland,2016-09-25T21:17:30Z,1,041300,99999,IC,64.133,-21.9,53.0,20031104,20250606
58.97408897,-2.988732835,United Kingdom,2016-09-25T21:46:50Z,1,030170,99999,UK,58.958,-2.905,15.5,19730101,20250606
57.15830045,-2.699500053,United Kingdom,2016-09-25T22:22:23Z,1,030800,99999,UK,57.083,-2.833,140.0,19890412,20250606
66.01425892,-17.39848156,Iceland,2016-09-25T22:47:46Z,1,041370,99999,IC,65.683,-18.117,31.0,20080429,20250606
64.09637745,-21.28142641,Iceland,2016-09-25T23:30:41Z,1,040380,99999,IC,63.867,-21.15,5.0,19740601,20250606
61.98772166,14.98187457,Sweden,2016-09-26T00:50:33Z,1,023270,99999,SW,62.05,14.4,362.0,20090929,20250428
62.46066107,-114.3596129,Canada,2016-09-26T03:04:20Z,1,719360,99999,CA,62.463,-114.44,205.7,19420701,20250606
62.44060356,-114.351203,Canada,2016-09-26T04:22:01Z,1,719360,99999,CA,62.463,-114.44,205.7,19420701,20250606
56.70644759,-111.4145256,Canada,2016-09-26T05:05:53Z,1,715850,99999,CA,56.65,-111.217,369.0,20010825,20250606
61.99154864,9.952241829,Norway,2016-09-26T20:35:44Z,1,012500,99999,NO,62.133,10.0,694.0,20110928,20250604
63.98274847,25.99674261,Finland,2016-09-26T20:41:00Z,1,027380,99999,FI,63.733,25.7,153.3,20090701,20250606
64.99598376,-18.0199837,Iceland,2016-09-27T00:35:14Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
64.99109735,-18.0328777,Iceland,2016-09-27T00:43:00Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
64.97896565,-18.05756119,Iceland,2016-09-27T00:48:05Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
43.75826047,-80.34477539,Canada,2016-09-27T01:29:04Z,1,713520,99999,CA,43.65,-80.417,376.0,20040608,20250606
47.01757769,-65.51475429,Canada,2016-09-27T02:03:44Z,1,717440,99999,CA,47.017,-65.467,33.0,20060101,20250606
44.49411075,-90.02292918,United States,2016-09-27T02:23:28Z,1,726574,94985,US,44.638,-90.188,381.5,20060101,20250607
47.02684462,-65.52867847,Canada,2016-09-27T02:38:46Z,1,717440,99999,CA,47.017,-65.467,33.0,20060101,20250606
52.27262431,-117.5048453,Canada,2016-09-27T02:52:00Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
52.26831936,-117.473435,Canada,2016-09-27T03:07:43Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
47.47442272,-100.035315,United States,2016-09-27T03:39:07Z,1,720737,00266,US,47.451,-99.151,490.1,20100610,20250607
41.9854908,-93.51006559,United States,2016-09-27T03:55:02Z,1,725472,94989,US,41.99,-93.619,281.5,20060101,20250607
54.98050678,-97.01086374,Canada,2016-09-27T05:08:03Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
53.54174879,-113.5003055,Canada,2016-09-27T05:31:54Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
54.98383861,-97.02003451,Canada,2016-09-27T10:10:55Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
55.23467205,-2.004596842,United Kingdom,2016-09-27T22:30:11Z,1,032300,99999,UK,55.283,-2.283,212.0,19830804,20250606
54.99495104,-97.01736992,Canada,2016-09-28T03:03:42Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
52.76494085,-108.3235651,Canada,2016-09-28T03:46:29Z,1,717540,99999,CA,52.77,-108.25,548.0,20060201,20250606
63.72577084,-68.55567666,Canada,2016-09-28T03:50:11Z,1,713210,99999,CA,63.75,-68.55,34.0,20050201,20250606
56.72305401,-111.3901616,Canada,2016-09-28T04:22:30Z,1,715850,99999,CA,56.65,-111.217,369.0,20010825,20250606
54.9898419,-97.00632294,Canada,2016-09-28T04:24:29Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
54.99693805,-97.02790092,Canada,2016-09-28T04:41:31Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
53.5398431,-113.4772065,Canada,2016-09-28T06:36:02Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
55.9958727,-4.002072678,United Kingdom,2016-09-28T20:18:06Z,1,031400,99999,UK,55.872,-4.433,7.9,19291001,20250606
57.15878097,-2.677705978,United Kingdom,2016-09-28T20:34:48Z,1,030800,99999,UK,57.083,-2.833,140.0,19890412,20250606
52.15125596,-0.725796576,United Kingdom,2016-09-28T21:03:23Z,1,035573,99999,UK,52.072,-0.617,109.1,19900208,20250606
55.99694942,-4.030821026,United Kingdom,2016-09-28T22:03:19Z,1,031400,99999,UK,55.872,-4.433,7.9,19291001,20250606
64.98479724,-18.01323174,Iceland,2016-09-28T23:12:33Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
64.12569923,-21.93067265,Iceland,2016-09-28T23:18:06Z,1,040300,99999,IC,64.13,-21.941,14.6,19310101,20250606
64.13450858,-21.91739531,Iceland,2016-09-29T00:07:20Z,1,041300,99999,IC,64.133,-21.9,53.0,20031104,20250606
64.1268365,-21.92073563,Iceland,2016-09-29T00:20:50Z,1,040300,99999,IC,64.13,-21.941,14.6,19310101,20250606
63.41303945,-19.02690474,Iceland,2016-09-29T00:30:05Z,1,041700,99999,IC,63.517,-17.983,9.0,20040504,20250606
52.27612319,-117.4733061,Canada,2016-09-29T04:31:47Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
62.43957276,-114.3734422,Canada,2016-09-29T04:59:57Z,1,719360,99999,CA,62.463,-114.44,205.7,19420701,20250606
54.9828744,-97.03758181,Canada,2016-09-29T05:04:23Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
44.50434581,-88.03153623,United States,2016-09-29T05:12:31Z,1,726450,14898,US,44.48,-88.137,208.6,19500101,20250607
50.61709008,-96.99008082,Canada,2016-09-29T05:21:36Z,1,715770,99999,CA,50.617,-96.967,217.0,20010916,20250606
51.03951271,-114.1281964,Canada,2016-09-29T05:28:10Z,1,712350,99999,CA,51.067,-114.217,1235.0,19930607,20250606
46.98516494,-109.7529222,United States,2016-09-29T05:28:52Z,1,721007,99999,US,47.017,-109.633,1256.1,20120614,20250606
60.70401663,-135.1001432,Canada,2016-09-29T05:38:36Z,1,717730,99999,CA,60.717,-135.083,707.0,20050728,20250606
52.28199445,-117.4701743,Canada,2016-09-29T06:35:39Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
63.98224096,-150.0101014,United States,2016-09-29T06:42:55Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
54.99696485,-97.02001041,Canada,2016-09-29T07:31:46Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
43.99107846,-86.76043829,United States,2016-09-29T08:34:55Z,1,726364,04883,US,43.963,-86.408,195.1,20050101,20250607
49.86374979,-119.5121368,Canada,2016-09-29T08:41:09Z,1,716440,99999,CA,49.933,-119.4,456.0,20140404,20250606
55.97722559,9.95690225,Denmark,2016-09-29T18:54:58Z,1,060740,99999,DA,56.083,10.133,55.0,19770226,20250606
60.09842136,-113.6767581,Canada,2016-09-30T00:22:09Z,1,719340,99999,CA,60.017,-111.917,204.0,19340101,20250606
46.49695846,-66.01123332,Canada,2016-09-30T02:47:54Z,1,710380,99999,CA,46.585,-66.01,41.0,20040914,20250606
45.98572752,-118.5119939,United States,2016-09-30T04:37:14Z,1,727846,24160,US,46.095,-118.286,356.7,19410901,20250607
52.27617483,-117.4961869,Canada,2016-09-30T06:37:31Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
60.69042155,-135.0712311,Canada,2016-09-30T08:30:29Z,1,719640,99999,CA,60.714,-135.076,707.0,19401001,20250606
63.98558142,-150.0291606,United States,2016-09-30T09:16:47Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
46.23218895,-93.67609692,United States,2016-10-01T04:16:11Z,1,727504,94999,US,46.548,-93.677,367.0,20060101,20250607
67.85093362,20.19206041,Sweden,2016-10-01T20:35:03Z,1,020440,99999,SW,67.822,20.337,459.6,19770701,20250606
57.35559209,-6.255591902,United Kingdom,2016-10-02T19:58:17Z,1,030370,99999,UK,57.25,-5.8,18.0,19980301,20170502
59.84600046,-1.302592577,United Kingdom,2016-10-02T20:16:35Z,1,030030,99999,UK,59.879,-1.296,6.1,19770119,20250606
63.97810571,-150.0368623,United States,2016-10-04T04:39:38Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
44.48824951,-90.03246959,United States,2016-10-04T04:42:52Z,1,726574,94985,US,44.638,-90.188,381.5,20060101,20250607
46.775033,-92.13900053,United States,2016-10-04T04:57:25Z,1,727450,14913,US,46.844,-92.187,433.4,19480101,20250607
54.70845494,-113.2720486,Canada,2016-10-04T05:04:46Z,1,712710,99999,CA,54.633,-113.383,635.0,19941201,20241211
46.483766,-66.01336139,Canada,2016-10-04T05:07:09Z,1,710380,99999,CA,46.585,-66.01,41.0,20040914,20250606
53.54467252,-113.4821054,Canada,2016-10-04T05:40:37Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
63.99678676,-150.0520206,United States,2016-10-09T09:01:21Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
64.99345555,-18.02930468,Iceland,2016-10-09T22:58:33Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
64.99759334,-18.00752296,Iceland,2016-10-09T23:44:40Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
61.19850108,-149.9390194,United States,2016-10-13T14:34:30Z,1,702725,26491,US,61.179,-149.965,25.1,20020101,20250607
61.19917992,-149.9285361,United States,2016-10-13T15:01:57Z,1,702725,26491,US,61.179,-149.965,25.1,20020101,20250607
61.20372468,-149.9295399,United States,2016-10-13T15:17:19Z,1,702725,26491,US,61.179,-149.965,25.1,20020101,20250607
63.98457816,-150.0254044,United States,2016-10-13T15:25:51Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
61.99944664,9.974221456,Norway,2016-10-13T19:02:55Z,1,012500,99999,NO,62.133,10.0,694.0,20110928,20250604
61.99926009,14.98484736,Sweden,2016-10-13T19:05:00Z,1,023270,99999,SW,62.05,14.4,362.0,20090929,20250428
53.82331734,-2.539636597,United Kingdom,2016-10-13T19:19:05Z,1,032145,99999,UK,53.745,-2.883,16.8,20111130,20250606
57.47251886,-4.233845036,United Kingdom,2016-10-13T19:19:26Z,1,030590,99999,UK,57.543,-4.048,9.4,19730102,20250606
64.9935758,-18.01805987,Iceland,2016-10-13T19:46:28Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
61.13509251,13.25849857,Sweden,2016-10-13T19:49:39Z,1,023210,99999,SW,61.25,14.033,253.0,19730101,20240923
43.13671914,-77.64102387,United States,2016-10-14T00:22:05Z,1,725290,14768,US,43.117,-77.675,164.5,19730101,20250607
47.11373996,-88.58145431,United States,2016-10-14T01:26:31Z,1,727440,14858,US,47.166,-88.481,323.9,19730101,20250607
43.82752747,-80.50938485,Canada,2016-10-14T01:39:20Z,1,713520,99999,CA,43.65,-80.417,376.0,20040608,20250606
43.68579061,-79.42057639,Canada,2016-10-14T01:41:57Z,1,715080,99999,CA,43.667,-79.4,113.0,20040803,20250606
44.24753133,-85.50658928,United States,2016-10-14T01:47:44Z,1,726384,14817,US,44.283,-85.417,397.8,19900724,20250607
43.65977045,-71.50619841,United States,2016-10-14T01:59:48Z,1,726155,54736,US,43.567,-71.433,166.1,20060101,20250607
48.56012679,-97.21573008,United States,2016-10-14T02:10:44Z,1,720865,00291,US,48.405,-97.371,251.2,20101118,20250607
63.99359409,-150.0395884,United States,2016-10-14T07:53:09Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
61.57190329,-149.4533997,United States,2016-10-14T08:18:57Z,1,702325,26443,US,61.572,-149.541,107.9,20040702,20250607
63.98251731,-150.0257892,United States,2016-10-14T08:44:00Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
64.99655679,-18.04791191,Iceland,2016-10-17T20:45:38Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
59.60333797,-151.8479989,United States,2016-10-23T07:44:44Z,1,703621,25516,US,59.446,-151.707,8.7,20060101,20250607
52.2739067,-117.5024422,Canada,2016-10-23T08:38:28Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
64.97993083,-18.02082282,Iceland,2016-10-23T23:03:49Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
54.99415386,-97.00900345,Canada,2016-10-24T05:41:47Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
55.94398735,-3.213932615,United Kingdom,2016-10-25T18:39:09Z,1,031660,99999,UK,55.933,-3.35,57.0,20030330,20250606
55.98650065,9.985200947,Denmark,2016-10-25T22:27:48Z,1,060740,99999,DA,56.083,10.133,55.0,19770226,20250606
61.99500734,9.989626418,Norway,2016-10-25T23:47:19Z,1,012500,99999,NO,62.133,10.0,694.0,20110928,20250604
51.48518074,10.47177213,Germany,2016-10-26T00:26:31Z,1,105540,99999,DE,50.98,10.958,315.8,19310101,20250606
41.17093105,-74.47236742,United States,2016-10-26T02:21:55Z,1,740001,54793,US,41.199,-74.626,127.5,20060101,20250607
63.7296448,-68.53098331,Canada,2016-10-26T02:38:17Z,1,713210,99999,CA,63.75,-68.55,34.0,20050201,20250606
51.03922082,-114.0875531,Canada,2016-10-26T04:44:50Z,1,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
58.28900784,-134.4527922,United States,2016-10-26T05:31:17Z,1,703810,25309,US,58.354,-134.556,5.9,19730101,20250607
51.09650095,-115.0930362,Canada,2016-10-26T06:47:15Z,1,712320,99999,CA,51.083,-115.067,1298.0,19930607,20250606
63.98383712,25.94821063,Finland,2016-10-26T18:06:27Z,1,027380,99999,FI,63.733,25.7,153.3,20090701,20250606
55.98833267,-4.017694616,United Kingdom,2016-10-26T19:22:46Z,1,031400,99999,UK,55.872,-4.433,7.9,19291001,20250606
57.15667168,-2.689918688,United Kingdom,2016-10-26T19:55:28Z,1,030800,99999,UK,57.083,-2.833,140.0,19890412,20250606
