st_y,st_x,country,time,see_aurora
54.05820028,-113.655352,Canada,2015-12-31T05:30:00Z,1
64.88362662,-125.5923659,Canada,2015-12-31T05:45:00Z,1
56.43957931,-111.0439129,Canada,2015-12-31T05:45:00Z,1
64.88260944,-125.5744386,Canada,2015-12-31T07:30:00Z,1
52.3991537,-108.7341731,Canada,2015-12-31T07:30:00Z,1
51.44761565,-112.8219837,Canada,2015-12-31T09:00:00Z,1
-37.9270029,144.7427455,Australia,2015-12-31T12:30:00Z,0
48.40155316,-123.4044896,Canada,2015-12-31T14:00:00Z,0
41.38083182,2.160070984,Spain,2015-12-31T18:15:00Z,0
69.63664607,18.94719088,Norv_Æge,2015-12-31T19:45:00Z,1
69.63494918,18.92054222,Norv_Æge,2015-12-31T19:45:00Z,1
55.94986436,-4.834064024,United Kingdom,2015-12-31T22:30:00Z,1
60.1680221,24.93610641,Finland,2015-12-31T23:15:00Z,1
53.81978643,-2.516547404,United Kingdom,2016-01-01T00:06:36Z,1
54.59169908,-2.943327917,United Kingdom,2016-01-01T00:09:32Z,1
55.20510292,-6.586345198,United Kingdom,2016-01-01T00:13:00Z,1
54.64411874,-5.921147327,United Kingdom,2016-01-01T00:16:56Z,1
55.94322593,-3.204074873,United Kingdom,2016-01-01T00:18:09Z,1
55.94624872,-3.201701784,United Kingdom,2016-01-01T00:19:39Z,1
57.66728072,-4.054014842,United Kingdom,2016-01-01T00:20:20Z,1
62.45283937,-114.3582381,Canada,2016-01-01T00:28:46Z,1
55.913982,-2.751726531,United Kingdom,2016-01-01T00:28:58Z,1
53.31992765,-3.864819786,United Kingdom,2016-01-01T00:29:33Z,1
55.98544729,-4.039182329,United Kingdom,2016-01-01T00:32:11Z,1
53.78034476,-113.0011939,Canada,2016-01-01T00:38:45Z,1
55.90680861,-3.518905139,United Kingdom,2016-01-01T00:39:07Z,1
55.23901718,-2.018197254,United Kingdom,2016-01-01T00:39:37Z,1
50.48586291,-104.6701139,Canada,2016-01-01T00:42:59Z,1
52.27663225,-117.4913011,Canada,2016-01-01T00:48:07Z,1
55.99083129,-4.035811925,United Kingdom,2016-01-01T00:49:08Z,1
55.30338102,-1.677519162,United Kingdom,2016-01-01T00:52:47Z,1
54.66572095,-5.640710098,United Kingdom,2016-01-01T00:56:33Z,1
55.23594687,-4.669785121,United Kingdom,2016-01-01T00:57:34Z,1
54.57994583,-2.840806523,United Kingdom,2016-01-01T00:57:48Z,1
54.07489905,-0.198125194,United Kingdom,2016-01-01T00:58:13Z,1
54.15722716,-1.510570037,United Kingdom,2016-01-01T00:58:55Z,1
54.56443908,-2.845942556,United Kingdom,2016-01-01T00:59:27Z,1
53.82028745,-2.531795266,United Kingdom,2016-01-01T00:59:38Z,1
53.82231108,-2.526880866,United Kingdom,2016-01-01T01:00:07Z,1
52.25907833,-117.4702617,Canada,2016-01-01T01:00:10Z,1
58.16891985,-5.062636663,United Kingdom,2016-01-01T01:00:13Z,1
53.11750122,-4.284873569,United Kingdom,2016-01-01T01:01:02Z,1
47.49762968,-100.0188315,United States,2016-01-01T01:03:15Z,1
52.26496545,-117.4709972,Canada,2016-01-01T01:04:22Z,1
52.26969735,-117.4903287,Canada,2016-01-01T01:05:26Z,1
51.02681618,-114.0915487,Canada,2016-01-01T01:06:15Z,1
53.81675615,-2.521087408,United Kingdom,2016-01-01T01:08:36Z,1
55.94943109,-3.211738651,United Kingdom,2016-01-01T01:13:13Z,1
54.98659128,-2.612630297,United Kingdom,2016-01-01T01:17:26Z,1
52.27198904,-117.4691033,Canada,2016-01-01T01:20:42Z,1
52.1031398,-106.6747316,Canada,2016-01-01T01:27:39Z,1
47.47966514,-100.0040327,United States,2016-01-01T01:30:28Z,1
51.02777148,-114.1039911,Canada,2016-01-01T01:31:41Z,1
54.75369076,-2.731598215,United Kingdom,2016-01-01T01:33:41Z,1
47.47546686,-100.00645,United States,2016-01-01T01:35:07Z,1
53.54138805,-113.4853248,Canada,2016-01-01T01:36:16Z,1
55.64381968,-118.275142,Canada,2016-01-01T01:49:45Z,1
55.98234889,-4.018345381,United Kingdom,2016-01-01T01:54:56Z,1
55.99198889,-4.030514576,United Kingdom,2016-01-01T01:55:11Z,1
62.44181155,-114.3758053,Canada,2016-01-01T01:59:19Z,1
57.43865093,-6.747551464,United Kingdom,2016-01-01T01:59:53Z,1
51.04723269,-114.1195835,Canada,2016-01-01T02:02:07Z,1
54.98702777,-97.00344987,Canada,2016-01-01T02:44:13Z,1
46.46576502,-84.05175103,Canada,2016-01-01T02:47:33Z,1
49.042177,-113.9158722,Canada,2016-01-01T04:30:25Z,1
60.70517925,-135.0832328,Canada,2016-01-01T04:46:40Z,1
52.27436662,-117.4930214,Canada,2016-01-01T05:00:31Z,1
41.77750219,-85.44025091,United States,2016-01-01T05:11:20Z,1
61.20700893,-149.9023198,United States,2016-01-01T05:14:14Z,1
53.77146533,-112.9857522,Canada,2016-01-01T05:38:07Z,1
52.278508,-117.4937366,Canada,2016-01-01T05:38:55Z,1
60.09216356,-113.6605247,Canada,2016-01-01T05:49:18Z,1
61.2100654,-149.9172286,United States,2016-01-01T06:06:03Z,1
52.26414989,-117.4787344,Canada,2016-01-01T06:08:57Z,1
44.48531026,-114.2792515,United States,2016-01-01T06:12:06Z,1
49.34790092,-124.4690103,Canada,2016-01-01T07:36:55Z,1
64.82494976,-147.7731724,United States,2016-01-01T10:40:03Z,1
62.43504111,-114.4038576,Canada,2016-01-02T05:13:51Z,1
61.98996409,9.996142998,Norway,2016-01-02T23:35:41Z,1
68.30618344,18.6312115,Sverige,2016-01-04T00:10:03Z,1
64.98466742,-18.03242083,Iceland,2016-01-04T01:23:27Z,1
64.12538019,-21.91376938,Iceland,2016-01-04T20:53:41Z,1
67.74820087,26.49522299,Finland,2016-01-05T20:29:39Z,1
55.9983988,-4.014502971,United Kingdom,2016-01-06T03:22:08Z,1
59.89933589,10.71911478,Norway,2016-01-06T20:18:44Z,1
60.71046384,-135.0890554,Canada,2016-01-07T07:12:52Z,1
65.02454922,-147.478567,United States,2016-01-07T11:22:16Z,1
69.64119979,18.89579232,Norway,2016-01-07T22:31:13Z,1
64.12703158,-21.90473888,Iceland,2016-01-07T22:42:44Z,1
63.9849905,-20.96928325,_sland,2016-01-09T23:52:37Z,1
64.99224797,-18.04370982,Iceland,2016-01-10T01:42:33Z,1
69.65272454,18.92204577,Norge,2016-01-11T19:44:02Z,1
69.41551983,18.36336415,Norge,2016-01-11T19:47:54Z,1
69.63831947,18.93524012,Norway,2016-01-11T23:31:15Z,1
69.65167955,18.91310376,Norge,2016-01-12T00:01:05Z,1
62.44991587,-114.353676,Canada,2016-01-12T00:15:06Z,1
67.93530301,13.06869404,Norge,2016-01-12T04:26:28Z,1
65.73525161,-19.52249808,Iceland,2016-01-12T20:33:40Z,1
52.2824845,-117.4985189,Canada,2016-01-13T03:59:57Z,1
64.99218961,-18.0214807,Iceland,2016-01-16T17:56:27Z,1
67.73353852,26.49141683,Finland,2016-01-17T17:45:21Z,1
64.99899639,-18.00781875,Iceland,2016-01-17T22:19:40Z,1
61.9855326,9.956842442,Norway,2016-01-17T23:22:52Z,1
64.13700341,-21.94406809,_sland,2016-01-18T00:42:37Z,1
64.20306517,-21.76079597,_sland,2016-01-19T00:24:20Z,1
64.12087583,-21.9065789,Iceland,2016-01-19T00:35:56Z,1
64.99050944,-18.01413025,Iceland,2016-01-19T00:59:08Z,1
54.99709647,-97.0153209,Canada,2016-01-19T02:45:05Z,1
62.43696682,-114.3560149,Canada,2016-01-19T06:12:32Z,1
62.44944507,-114.3619233,Canada,2016-01-20T05:51:31Z,1
45.50003332,-69.28019236,United States,2016-01-20T08:46:11Z,1
61.20165064,-149.9024994,United States,2016-01-20T16:08:11Z,1
60.15925211,24.92488117,Finland,2016-01-20T17:09:59Z,1
55.99271977,-4.021782313,United Kingdom,2016-01-20T20:48:49Z,1
69.64173775,18.9434055,Norway,2016-01-20T21:04:53Z,1
55.2347621,-2.001886432,United Kingdom,2016-01-20T22:07:51Z,1
54.98424514,-97.02398267,Canada,2016-01-21T02:48:12Z,1
60.09217903,-113.6498057,Canada,2016-01-21T04:54:05Z,1
45.28922581,-69.35122281,United States,2016-01-21T05:04:33Z,1
52.28193839,-117.4874625,Canada,2016-01-21T05:33:32Z,1
51.04120133,-114.1130924,Canada,2016-01-21T05:45:16Z,1
51.03945617,-114.0932815,Canada,2016-01-21T05:45:37Z,1
54.3877218,-116.8423609,Canada,2016-01-21T05:52:35Z,1
61.56258882,-149.4395802,United States,2016-01-21T05:54:49Z,1
52.26488352,-117.5009727,Canada,2016-01-21T05:56:56Z,1
51.04698651,-114.1187963,Canada,2016-01-21T05:59:57Z,1
67.7407784,26.49193406,Finland,2016-01-21T20:51:36Z,1
64.12875015,-21.89651042,Iceland,2016-01-24T20:43:41Z,1
50.68444864,-104.5022624,Canada,2016-01-31T04:55:45Z,1
64.98386829,-18.04889489,Iceland,2016-01-31T23:34:44Z,1
60.09075523,-113.6622243,Canada,2016-02-01T02:41:22Z,1
44.94619638,-89.64558975,United States,2016-02-01T06:55:07Z,1
52.27743359,-117.5021696,Canada,2016-02-03T01:53:24Z,1
64.12447883,-21.95667785,_sland,2016-02-03T02:04:53Z,1
51.02605166,-114.0955815,Canada,2016-02-03T02:16:09Z,1
46.99445044,-109.7646224,United States,2016-02-03T02:23:00Z,1
52.26791715,-117.5001317,Canada,2016-02-03T02:42:37Z,1
53.40007611,-113.5124446,Canada,2016-02-03T03:00:56Z,1
52.27311278,-117.4960325,Canada,2016-02-03T05:08:49Z,1
53.78442459,-113.6836584,Canada,2016-02-03T05:56:28Z,1
54.98107953,-97.02375736,Canada,2016-02-03T06:12:52Z,1
64.12094369,-21.97282488,_sland,2016-02-07T18:19:10Z,1
69.62703053,18.89931547,Norway,2016-02-07T19:17:37Z,1
45.47625614,-69.26254245,United States,2016-02-08T01:30:41Z,1
63.73995249,-68.52078687,Canada,2016-02-08T01:38:10Z,1
53.98452513,-106.0352308,Canada,2016-02-08T02:10:36Z,1
64.99706349,-18.05462195,Iceland,2016-02-08T02:12:07Z,1
51.04956053,-114.097185,Canada,2016-02-08T02:40:30Z,1
64.99825926,-18.01644511,Iceland,2016-02-10T20:19:32Z,1
62.44409163,-114.371062,Canada,2016-02-11T07:16:53Z,1
71.98275599,-40.06506164,Greenland,2016-02-11T20:50:56Z,1
64.12412447,-21.94661832,_sland,2016-02-12T02:08:25Z,1
66.13897715,-65.75766558,Canada,2016-02-16T04:10:23Z,1
46.99583428,-109.7631444,United States,2016-02-16T04:11:16Z,1
63.99149917,25.96117857,Finland,2016-02-16T19:41:54Z,1
60.15539048,24.89201931,Finland,2016-02-16T19:57:02Z,1
63.98567242,25.9573321,Finland,2016-02-16T20:15:54Z,1
52.80872391,1.509685805,United Kingdom,2016-02-16T20:16:25Z,1
61.99617761,14.98417808,Sweden,2016-02-16T20:19:05Z,1
51.49176247,10.49079962,Germany,2016-02-16T20:19:36Z,1
66.54686384,28.03081216,Finland,2016-02-16T20:40:06Z,1
58.08945409,-68.41444661,Canada,2016-02-17T03:58:40Z,1
46.23722161,-94.27544749,United States,2016-02-17T06:14:51Z,1
52.27404576,-117.4874192,Canada,2016-02-17T06:15:27Z,1
63.99600999,-150.0258792,United States,2016-02-17T11:56:41Z,1
61.20621477,-149.9003233,United States,2016-02-17T12:00:15Z,1
64.97704366,-18.01494214,Iceland,2016-02-17T21:40:47Z,1
57.47329644,-4.267502836,United Kingdom,2016-02-17T22:18:49Z,1
54.500031,-6.504629178,United Kingdom,2016-02-17T22:36:44Z,1
64.99269453,-18.00042437,Iceland,2016-02-17T23:05:51Z,1
56.69451751,-2.518206076,United Kingdom,2016-02-17T23:49:16Z,1
54.89299844,-2.994951028,United Kingdom,2016-02-18T00:22:41Z,1
62.44406003,-114.4050436,Canada,2016-02-18T02:52:12Z,1
62.42929842,-114.3581329,Canada,2016-02-18T04:07:23Z,1
69.24605363,19.84361948,Norge,2016-02-27T20:38:44Z,1
67.84954626,20.17044224,Sweden,2016-02-28T23:03:13Z,1
61.98261325,14.99248651,Sweden,2016-02-29T22:23:37Z,1
64.98975776,-18.04472393,Iceland,2016-03-01T23:27:15Z,1
55.99350193,-4.010804947,United Kingdom,2016-03-01T23:58:10Z,1
64.12979228,-21.90672119,Iceland,2016-03-02T00:32:23Z,1
64.1388347,-21.98259061,_sland,2016-03-02T23:52:23Z,1
64.98793775,-18.0476099,Iceland,2016-03-04T00:42:07Z,1
64.75315999,-21.57113882,_sland,2016-03-06T22:09:10Z,1
64.98448443,-18.00211737,Iceland,2016-03-06T22:14:15Z,1
61.99997959,9.953941514,Norway,2016-03-06T22:35:12Z,1
67.00107995,-50.68992868,Greenland,2016-03-06T22:59:48Z,1
60.25011908,5.312124028,Norge,2016-03-06T23:20:05Z,1
55.94309426,-3.202127165,United Kingdom,2016-03-06T23:34:36Z,1
64.98484411,-18.03698755,Iceland,2016-03-06T23:47:20Z,1
64.98288625,-18.01053701,Iceland,2016-03-06T23:53:52Z,1
55.98249949,-4.016731933,United Kingdom,2016-03-07T00:11:16Z,1
46.07935354,-64.81400584,Canada,2016-03-07T00:14:34Z,1
54.98246933,-97.01950906,Canada,2016-03-07T01:31:39Z,1
44.03515085,-71.14498502,United States,2016-03-07T03:29:50Z,1
62.44207283,-114.3934133,Canada,2016-03-07T04:32:57Z,1
48.49296853,-88.75036169,Canada,2016-03-07T04:50:31Z,1
44.47857504,-90.01552499,United States,2016-03-07T07:10:49Z,1
57.35357402,-2.107810738,United Kingdom,2016-03-07T21:24:09Z,1
55.98819181,-4.019886751,United Kingdom,2016-03-07T21:24:58Z,1
56.4502955,-2.988801315,United Kingdom,2016-03-07T21:29:55Z,1
60.39169686,5.322807986,Norway,2016-03-07T21:45:22Z,1
57.15210295,-2.698086981,United Kingdom,2016-03-07T21:53:15Z,1
61.97955361,9.966961798,Norway,2016-03-07T22:00:22Z,1
61.98113422,9.978464988,Norway,2016-03-07T22:00:23Z,1
63.99470101,-150.0049198,United States,2016-03-10T06:58:17Z,1
63.15886575,12.35384052,Sverige,2016-03-10T21:13:20Z,1
64.97985761,-17.99782128,Iceland,2016-03-10T22:03:54Z,1
65.67156493,-18.11886157,_sland,2016-03-10T22:47:59Z,1
61.9906759,9.955854121,Norway,2016-03-10T23:15:52Z,1
63.98422196,-150.0344643,United States,2016-03-11T02:37:41Z,1
51.03769904,-114.1054775,Canada,2016-03-11T05:26:39Z,1
61.98710664,14.98053493,Sweden,2016-03-11T22:42:32Z,1
68.01838586,13.32911545,Norge,2016-03-14T22:06:08Z,1
61.99925249,9.971685187,Norway,2016-03-14T22:06:11Z,1
63.99560606,25.99350675,Finland,2016-03-14T22:15:15Z,1
55.82553189,-4.460223655,United Kingdom,2016-03-14T22:45:24Z,1
54.51250505,-2.701635421,United Kingdom,2016-03-14T23:21:52Z,1
59.82014196,10.40915574,Norge,2016-03-15T00:49:55Z,1
62.44379317,-114.3913146,Canada,2016-03-15T03:49:00Z,1
52.26884612,-117.4871216,Canada,2016-03-15T03:53:28Z,1
46.98726438,-109.7752245,United States,2016-03-15T04:03:21Z,1
54.99247546,-97.02592628,Canada,2016-03-15T05:15:11Z,1
53.99490821,-106.0251561,Canada,2016-03-15T06:26:46Z,1
62.44962284,-114.3595235,Canada,2016-03-15T08:20:55Z,1
56.06521516,-4.360527095,United Kingdom,2016-03-15T19:43:53Z,1
66.48632012,25.7027453,Finland,2016-03-15T20:26:46Z,1
54.64962786,-5.70026415,United Kingdom,2016-03-15T21:03:16Z,1
55.85503658,-4.287089437,United Kingdom,2016-03-15T21:20:08Z,1
55.84961763,-4.271118885,United Kingdom,2016-03-15T21:22:00Z,1
57.13158759,-2.105936923,United Kingdom,2016-03-15T21:28:29Z,1
55.86246429,-4.274578425,United Kingdom,2016-03-15T21:28:45Z,1
55.81529074,-4.515147207,United Kingdom,2016-03-15T21:32:07Z,1
55.93990399,-3.208297273,United Kingdom,2016-03-15T21:36:05Z,1
55.85406103,-4.272392644,United Kingdom,2016-03-15T21:41:01Z,1
55.84747309,-4.261057557,United Kingdom,2016-03-15T21:41:16Z,1
63.99920354,25.96820821,Finland,2016-03-15T21:47:33Z,1
67.73521062,26.4626417,Finland,2016-03-15T21:56:13Z,1
56.17486425,-4.002068963,United Kingdom,2016-03-15T21:58:28Z,1
55.99581341,-4.005998618,United Kingdom,2016-03-15T22:08:34Z,1
60.14147792,-1.190101993,United Kingdom,2016-03-15T22:13:31Z,1
67.84785285,20.18585704,Sweden,2016-03-15T23:11:39Z,1
67.73350065,26.49827806,Finland,2016-03-15T23:27:27Z,1
67.88224775,21.04385027,Sverige,2016-03-15T23:56:10Z,1
55.95188144,-3.224965827,United Kingdom,2016-03-16T20:34:06Z,1
64.98009418,-18.00167855,Iceland,2016-03-16T21:06:00Z,1
53.81336433,-2.50992576,United Kingdom,2016-03-16T22:07:04Z,1
55.9340346,-3.197915485,United Kingdom,2016-03-16T22:32:50Z,1
63.73699574,-68.53060371,Canada,2016-03-17T02:22:16Z,1
67.84047455,20.19078029,Sweden,2016-03-18T20:00:51Z,1
67.84870719,20.17949011,Sweden,2016-03-18T21:20:13Z,1
52.25916073,-117.4770193,Canada,2016-03-19T08:59:44Z,1
51.04950827,-114.1002019,Canada,2016-03-19T10:35:57Z,1
55.99425761,-4.001335584,United Kingdom,2016-03-19T22:59:18Z,1
44.9540691,-70.65350202,United States,2016-03-20T03:38:52Z,1
61.2156694,-149.9513449,United States,2016-03-20T15:21:37Z,1
65.94062381,29.17875525,Finland,2016-03-20T21:53:15Z,1
64.98422917,-17.99922699,Iceland,2016-03-20T23:31:40Z,1
64.99635282,-18.02404479,Iceland,2016-03-21T04:29:30Z,1
55.03964113,-4.300484509,United Kingdom,2016-03-22T22:32:47Z,1
49.68623767,-116.8841693,Canada,2016-03-23T02:41:22Z,1
62.43740576,-114.3869219,Canada,2016-03-23T04:47:30Z,1
67.84513358,20.17586874,Sweden,2016-03-23T21:03:59Z,1
62.4537782,-114.3848803,Canada,2016-03-24T09:48:32Z,1
64.1282554,-21.97487467,_sland,2016-03-25T02:40:51Z,1
62.44090403,-114.3918194,Canada,2016-03-27T06:11:27Z,1
61.97740307,14.96582148,Sweden,2016-04-01T17:58:35Z,1
47.92527033,-122.3224732,United States,2016-04-02T07:58:17Z,1
55.99950102,9.972575267,Denmark,2016-04-02T20:06:40Z,1
65.00889043,25.43124875,Finland,2016-04-02T20:17:31Z,1
67.73925474,26.46618548,Finland,2016-04-02T20:20:17Z,1
65.71997379,24.53171744,Finland,2016-04-02T20:33:14Z,1
63.99262123,25.96598238,Finland,2016-04-02T21:03:25Z,1
63.99885108,25.99213994,Finland,2016-04-02T21:12:07Z,1
60.14057146,-1.155021431,United Kingdom,2016-04-02T21:28:57Z,1
63.9847512,25.98134331,Finland,2016-04-02T21:33:02Z,1
63.99183066,25.95882435,Finland,2016-04-02T21:43:52Z,1
54.57234275,-2.852646229,United Kingdom,2016-04-02T22:15:52Z,1
63.98970779,25.95417838,Finland,2016-04-02T22:35:44Z,1
63.99800201,25.99307445,Finland,2016-04-02T23:35:21Z,1
68.34581406,18.78487777,Sweden,2016-04-02T23:37:58Z,1
64.15768141,-20.22335402,Iceland,2016-04-03T00:20:35Z,1
64.91072638,-23.26811055,_sland,2016-04-03T00:23:01Z,1
65.81270617,21.68325896,Sweden,2016-04-03T00:41:53Z,1
61.99955303,9.985603916,Norway,2016-04-03T00:53:13Z,1
64.13139941,-21.94068529,Iceland,2016-04-03T01:05:48Z,1
-42.00679786,146.9850972,Australia,2016-04-03T02:39:01Z,1
53.53405983,-113.4845168,Canada,2016-04-03T04:37:26Z,1
62.44724122,-114.3727482,Canada,2016-04-03T05:19:36Z,1
52.27214198,-117.4755035,Canada,2016-04-03T05:32:41Z,1
66.47580297,25.71209274,Finland,2016-04-03T21:41:39Z,1
51.04111118,-114.0871062,Canada,2016-04-05T11:02:51Z,1
55.02882882,-1.450562728,United Kingdom,2016-04-07T21:14:20Z,1
60.37082315,5.301769922,Norway,2016-04-07T21:16:18Z,1
55.91574714,-4.698468264,United Kingdom,2016-04-07T21:16:55Z,1
55.94616816,-4.762346388,United Kingdom,2016-04-07T21:45:22Z,1
55.99630514,-4.031138093,United Kingdom,2016-04-07T21:52:58Z,1
55.93982834,-4.346540202,United Kingdom,2016-04-07T21:55:18Z,1
58.97233962,-3.001425081,United Kingdom,2016-04-07T22:20:53Z,1
54.98203697,-3.805595562,United Kingdom,2016-04-07T22:24:58Z,1
54.57456386,-2.860970702,United Kingdom,2016-04-07T22:54:19Z,1
54.88988906,-2.956495228,United Kingdom,2016-04-07T22:55:17Z,1
54.58280287,-2.870741835,United Kingdom,2016-04-07T23:09:32Z,1
60.36989237,5.279029399,Norway,2016-04-07T23:11:29Z,1
55.1586854,-2.846653265,United Kingdom,2016-04-07T23:14:30Z,1
54.56888976,-2.874915068,United Kingdom,2016-04-07T23:20:02Z,1
55.7814699,-6.249238337,United Kingdom,2016-04-07T23:23:44Z,1
60.13705905,-1.158823359,United Kingdom,2016-04-07T23:31:37Z,1
57.63958339,18.29491225,Sweden,2016-04-07T23:41:33Z,1
60.37318131,5.292335753,Norway,2016-04-07T23:47:58Z,1
55.9939496,-4.046328156,United Kingdom,2016-04-07T23:49:42Z,1
55.80980795,-4.43523992,United Kingdom,2016-04-07T23:54:47Z,1
59.85054467,-1.320654086,United Kingdom,2016-04-08T00:09:52Z,1
54.56086511,-2.837308945,United Kingdom,2016-04-08T00:14:03Z,1
54.82578797,-6.716342564,United Kingdom,2016-04-08T01:38:30Z,1
40.4359841,-79.86100827,United States,2016-04-08T03:22:31Z,1
52.25823806,-117.4937585,Canada,2016-04-08T04:16:16Z,1
52.26432932,-117.4780704,Canada,2016-04-08T04:38:26Z,1
51.04078784,-114.1005019,Canada,2016-04-08T06:14:15Z,1
64.189081,-21.29300902,_sland,2016-04-09T23:59:30Z,1
62.44639014,-114.3662272,Canada,2016-04-10T05:15:53Z,1
53.01501082,-112.8476015,Canada,2016-04-10T05:42:49Z,1
64.98902522,-18.03030455,Iceland,2016-04-11T20:51:12Z,1
64.98101351,-18.03825045,Iceland,2016-04-12T01:16:22Z,1
61.99739437,14.97414192,Sweden,2016-04-12T21:27:15Z,1
60.28013248,-1.361069893,United Kingdom,2016-04-12T21:35:51Z,1
61.98575767,9.974851946,Norway,2016-04-12T21:50:04Z,1
65.81284744,21.67396775,Sverige,2016-04-12T21:50:10Z,1
55.98962561,-4.042391998,United Kingdom,2016-04-12T22:01:38Z,1
59.32887616,18.03878656,Sweden,2016-04-12T22:22:39Z,1
55.9900277,-4.02116569,United Kingdom,2016-04-12T22:26:31Z,1
61.99034526,14.98049759,Sweden,2016-04-12T22:27:11Z,1
60.14599006,-1.153356112,United Kingdom,2016-04-12T22:35:12Z,1
63.99275054,25.97193071,Finland,2016-04-12T22:40:20Z,1
65.64024935,-16.92240224,Iceland,2016-04-12T23:00:33Z,1
64.99450402,-18.00128487,Iceland,2016-04-12T23:10:23Z,1
64.98347049,-18.01147685,Iceland,2016-04-12T23:19:46Z,1
58.19263895,-6.298316359,United Kingdom,2016-04-12T23:37:51Z,1
64.97865789,-18.00370163,Iceland,2016-04-13T00:23:17Z,1
64.1300537,-21.91535912,_sland,2016-04-13T00:28:44Z,1
64.97983254,-18.01377863,Iceland,2016-04-13T00:37:55Z,1
64.99859451,-18.04249648,Iceland,2016-04-13T00:52:12Z,1
64.13265498,-21.91611612,Iceland,2016-04-13T00:54:52Z,1
53.95990243,-10.00861435,Ireland,2016-04-13T00:55:56Z,1
64.14520046,-21.87079104,_sland,2016-04-13T01:03:16Z,1
45.48912073,-69.26059535,United States,2016-04-13T01:07:41Z,1
53.29227252,-3.752202937,United Kingdom,2016-04-13T01:08:00Z,1
49.23410287,-84.50671684,Canada,2016-04-13T01:20:30Z,1
64.98025089,-18.0393054,Iceland,2016-04-13T01:23:30Z,1
64.98208388,-18.01210425,Iceland,2016-04-13T01:30:03Z,1
63.9995169,-22.61641809,_sland,2016-04-13T01:42:59Z,1
45.40869532,-75.70057995,Canada,2016-04-13T03:05:10Z,1
45.39172717,-75.7007078,Canada,2016-04-13T03:05:39Z,1
44.69145918,-66.82819293,Canada,2016-04-13T03:23:41Z,1
62.44189236,-114.3929749,Canada,2016-04-13T05:24:23Z,1
44.70869323,-66.83238283,Canada,2016-04-13T05:45:27Z,1
51.07362119,-115.3626909,Canada,2016-04-13T06:50:43Z,1
60.0863446,-113.646717,Canada,2016-04-13T06:56:01Z,1
-42.00910554,146.9921632,Australia,2016-04-13T08:34:29Z,1
-45.86668262,170.6656367,New Zealand,2016-04-13T11:37:27Z,1
64.97772606,-18.03004813,Iceland,2016-04-14T01:59:41Z,1
64.12591847,-21.94852524,_sland,2016-04-15T22:46:22Z,1
59.3156529,18.05961506,Sweden,2016-04-16T21:55:06Z,1
55.0839855,-2.246455823,United Kingdom,2016-04-16T22:34:36Z,1
62.44587355,-114.409208,Canada,2016-04-17T05:23:30Z,1
53.99922754,-106.0221241,Canada,2016-04-17T05:59:20Z,1
51.0501252,-114.1048061,Canada,2016-04-17T06:12:52Z,1
64.07501449,-20.77048038,_sland,2016-04-18T02:02:02Z,1
62.45453932,-114.3932783,Canada,2016-05-01T06:46:44Z,1
52.26494194,-117.4987824,Canada,2016-05-01T07:20:44Z,1
47.11730055,-99.52253029,United States,2016-05-02T03:22:48Z,1
44.49448026,-90.02767825,United States,2016-05-02T03:32:38Z,1
46.07077596,-64.82375114,Canada,2016-05-02T04:19:18Z,1
46.800685,-100.8144373,United States,2016-05-02T05:06:42Z,1
51.04768525,-114.1091404,Canada,2016-05-02T06:25:05Z,1
53.98217,-106.0085932,Canada,2016-05-02T07:41:50Z,1
53.16119658,-0.275091209,United Kingdom,2016-05-02T21:33:49Z,1
59.31542641,18.03807287,Sweden,2016-05-02T22:42:54Z,1
49.24577157,-84.52264861,Canada,2016-05-03T02:21:17Z,1
51.28687027,-114.0770303,Canada,2016-05-03T04:39:53Z,1
51.05001394,-114.1065244,Canada,2016-05-03T05:52:49Z,1
52.26497509,-117.4881569,Canada,2016-05-03T05:58:56Z,1
43.5300486,-80.25696486,Canada,2016-05-08T04:39:21Z,1
53.54132728,-113.489871,Canada,2016-05-08T04:51:27Z,1
49.23968455,-84.53363628,Canada,2016-05-08T04:54:25Z,1
51.03823967,-114.1037267,Canada,2016-05-08T04:59:58Z,1
53.54042559,-113.498804,Canada,2016-05-08T05:00:35Z,1
51.04495742,-114.1240104,Canada,2016-05-08T05:02:30Z,1
51.04081628,-114.1218299,Canada,2016-05-08T05:06:29Z,1
51.02651581,-114.114686,Canada,2016-05-08T05:14:10Z,1
51.04321542,-114.1075617,Canada,2016-05-08T05:25:26Z,1
44.49590168,-114.2736758,United States,2016-05-08T05:28:28Z,1
51.04587451,-114.1186576,Canada,2016-05-08T05:42:38Z,1
49.36008722,-123.1824054,Canada,2016-05-08T05:44:59Z,1
51.0360333,-114.1085759,Canada,2016-05-08T05:52:52Z,1
51.03794322,-114.1182287,Canada,2016-05-08T06:08:56Z,1
51.03366118,-114.0878855,Canada,2016-05-08T06:36:35Z,1
52.84425353,5.014092456,Netherlands,2016-05-08T22:33:19Z,1
53.82282302,-2.529450034,United Kingdom,2016-05-08T23:03:25Z,1
55.24413768,-4.680026638,United Kingdom,2016-05-08T23:03:44Z,1
57.25890236,-5.759761535,United Kingdom,2016-05-08T23:34:55Z,1
44.36813498,-121.1605802,United States,2016-05-09T04:25:48Z,1
52.2799293,-117.4901101,Canada,2016-05-09T05:23:10Z,1
51.03628924,-114.1180948,Canada,2016-05-28T07:35:12Z,1
51.02578232,-114.1020331,Canada,2016-06-05T07:20:43Z,1
